,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0.0,0.0,0.0004668949986808002,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,10,0.25,4096
1,2.0,9.0,0.06642970099346712,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.25,4096
2,1009.616611070054,9.0,30.494161194998014,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.25,4096
3,1179.599689689595,9.0,30.494161194998014,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.25,4096
4,1378.201797255533,9.0,30.494161194998014,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.25,4096
5,1610.2413476034467,9.0,30.494161194998014,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.25,4096
6,1881.3480019363337,9.0,30.494161194998014,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.25,4096
7,2198.099253666354,9.0,30.494161194998014,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.25,4096
8,2568.180009225155,9.0,30.494161194998014,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.25,4096
9,3000.5690365358028,9.0,30.494161194998014,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.25,4096
10,3505.7568046929086,9.0,30.494161194998014,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.25,4096
11,4096.0,9.0,30.494161194998014,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.25,4096
12,0.0,0.0,0.0003380759953870438,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,10,0.5,4096
13,2.0,9.0,0.061783619996276684,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.5,4096
14,1009.616611070054,9.0,30.13369824700203,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.5,4096
15,1179.599689689595,9.0,30.13369824700203,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.5,4096
16,1378.201797255533,9.0,30.13369824700203,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.5,4096
17,1610.2413476034467,9.0,30.13369824700203,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.5,4096
18,1881.3480019363337,9.0,30.13369824700203,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.5,4096
19,2198.099253666354,9.0,30.13369824700203,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.5,4096
20,2568.180009225155,9.0,30.13369824700203,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.5,4096
21,3000.5690365358028,9.0,30.13369824700203,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.5,4096
22,3505.7568046929086,9.0,30.13369824700203,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.5,4096
23,4096.0,9.0,30.13369824700203,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.5,4096
24,0.0,0.0,0.0003393060032976791,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,10,0.75,4096
25,2.0,9.0,0.062200514003052376,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.75,4096
26,1009.616611070054,9.0,30.284324986001593,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.75,4096
27,1179.599689689595,9.0,30.284324986001593,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.75,4096
28,1378.201797255533,9.0,30.284324986001593,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.75,4096
29,1610.2413476034467,9.0,30.284324986001593,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.75,4096
30,1881.3480019363337,9.0,30.284324986001593,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.75,4096
31,2198.099253666354,9.0,30.284324986001593,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.75,4096
32,2568.180009225155,9.0,30.284324986001593,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.75,4096
33,3000.5690365358028,9.0,30.284324986001593,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.75,4096
34,3505.7568046929086,9.0,30.284324986001593,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.75,4096
35,4096.0,9.0,30.284324986001593,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,10,0.75,4096
36,0.0,0.0,0.0012335589999565855,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",False,40,0.25,4096
37,2.0,11.0,0.06296962100168457,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]",False,40,0.25,4096
38,1009.616611070054,11.0,30.706546587003686,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]",False,40,0.25,4096
