,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
39,1179.599689689595,1354.1720482398705,43.45864100899962,"[1, 3, 0, 2, 4, 9, 7, 5, 8, 6]",False,40,0.25,4096
40,1378.201797255533,1354.1720482398705,43.45864100899962,"[1, 3, 0, 2, 4, 9, 7, 5, 8, 6]",False,40,0.25,4096
41,1610.2413476034467,1354.1720482398705,43.45864100899962,"[1, 3, 0, 2, 4, 9, 7, 5, 8, 6]",False,40,0.25,4096
42,1881.3480019363337,1354.1720482398705,43.45864100899962,"[1, 3, 0, 2, 4, 9, 7, 5, 8, 6]",False,40,0.25,4096
43,2198.099253666354,1354.1720482398705,43.45864100899962,"[1, 3, 0, 2, 4, 9, 7, 5, 8, 6]",False,40,0.25,4096
44,2568.180009225155,1354.1720482398705,43.45864100899962,"[1, 3, 0, 2, 4, 9, 7, 5, 8, 6]",False,40,0.25,4096
45,3000.5690365358028,1354.1720482398705,43.45864100899962,"[1, 3, 0, 2, 4, 9, 7, 5, 8, 6]",False,40,0.25,4096
46,3505.7568046929086,1354.1720482398705,43.45864100899962,"[1, 3, 0, 2, 4, 9, 7, 5, 8, 6]",False,40,0.25,4096
47,4096.0,1354.1720482398705,43.45864100899962,"[1, 3, 0, 2, 4, 9, 7, 5, 8, 6]",False,40,0.25,4096
48,0.0,1160.6880072990116,0.0014383160005309037,"[5, 3, 8, 1, 2, 0, 6, 4, 9, 7]",False,40,0.5,4096
49,2.0,1337.6134213987252,0.09538453900040622,"[0, 7, 8, 2, 3, 5, 1, 6, 9, 4]",False,40,0.5,4096
50,1179.599689689595,1386.8511692224092,44.11129657100082,"[2, 4, 0, 7, 5, 3, 9, 8, 1, 6]",False,40,0.5,4096
51,1378.201797255533,1386.8511692224092,44.11129657100082,"[2, 4, 0, 7, 5, 3, 9, 8, 1, 6]",False,40,0.5,4096
52,1610.2413476034467,1386.8511692224092,44.11129657100082,"[2, 4, 0, 7, 5, 3, 9, 8, 1, 6]",False,40,0.5,4096
53,1881.3480019363337,1386.8511692224092,44.11129657100082,"[2, 4, 0, 7, 5, 3, 9, 8, 1, 6]",False,40,0.5,4096
54,2198.099253666354,1386.8511692224092,44.11129657100082,"[2, 4, 0, 7, 5, 3, 9, 8, 1, 6]",False,40,0.5,4096
55,2568.180009225155,1386.8511692224092,44.11129657100082,"[2, 4, 0, 7, 5, 3, 9, 8, 1, 6]",False,40,0.5,4096
56,3000.5690365358028,1386.8511692224092,44.11129657100082,"[2, 4, 0, 7, 5, 3, 9, 8, 1, 6]",False,40,0.5,4096
57,3505.7568046929086,1386.8511692224092,44.11129657100082,"[2, 4, 0, 7, 5, 3, 9, 8, 1, 6]",False,40,0.5,4096
58,4096.0,1386.8511692224092,44.11129657100082,"[2, 4, 0, 7, 5, 3, 9, 8, 1, 6]",False,40,0.5,4096
59,0.0,1160.6880072990116,0.001468712999667332,"[5, 3, 8, 1, 2, 0, 6, 4, 9, 7]",False,40,0.75,4096
60,2.0,1353.6631632448332,0.095164040999407,"[2, 4, 7, 9, 8, 0, 3, 5, 1, 6]",False,40,0.75,4096
61,1009.616611070054,1353.6631632448332,43.719700599000134,"[2, 4, 7, 9, 8, 0, 3, 5, 1, 6]",False,40,0.75,4096
62,1179.599689689595,1353.6631632448332,43.719700599000134,"[2, 4, 7, 9, 8, 0, 3, 5, 1, 6]",False,40,0.75,4096
63,1378.201797255533,1353.6631632448332,43.719700599000134,"[2, 4, 7, 9, 8, 0, 3, 5, 1, 6]",False,40,0.75,4096
64,1610.2413476034467,1353.6631632448332,43.719700599000134,"[2, 4, 7, 9, 8, 0, 3, 5, 1, 6]",False,40,0.75,4096
65,1881.3480019363337,1353.6631632448332,43.719700599000134,"[2, 4, 7, 9, 8, 0, 3, 5, 1, 6]",False,40,0.75,4096
66,2198.099253666354,1353.6631632448332,43.719700599000134,"[2, 4, 7, 9, 8, 0, 3, 5, 1, 6]",False,40,0.75,4096
67,2568.180009225155,1353.6631632448332,43.719700599000134,"[2, 4, 7, 9, 8, 0, 3, 5, 1, 6]",False,40,0.75,4096
68,3000.5690365358028,1353.6631632448332,43.719700599000134,"[2, 4, 7, 9, 8, 0, 3, 5, 1, 6]",False,40,0.75,4096
69,3505.7568046929086,1353.6631632448332,43.719700599000134,"[2, 4, 7, 9, 8, 0, 3, 5, 1, 6]",False,40,0.75,4096
70,4096.0,1353.6631632448332,43.719700599000134,"[2, 4, 7, 9, 8, 0, 3, 5, 1, 6]",False,40,0.75,4096
