,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
33,3505.7568046929086,1414.434049253052,1.5521203969983617,"[0, 7, 5, 8, 9, 4, 1, 6, 2, 3]",10,0.5,4096
34,4096.0,1414.434049253052,1.5521203969983617,"[0, 7, 5, 8, 9, 4, 1, 6, 2, 3]",10,0.5,4096
35,0.0,1160.6880072990116,0.0019014290010090917,"[5, 3, 8, 1, 2, 0, 6, 4, 9, 7]",50,0.1,4096
36,2.0,1354.1720482398705,0.01270992900026613,"[1, 3, 0, 2, 4, 9, 7, 5, 8, 6]",50,0.1,4096
37,633.0266595536526,1414.434049253052,3.1070317170015187,"[2, 6, 1, 4, 9, 8, 5, 7, 0, 3]",50,0.1,4096
38,739.605552233646,1414.434049253052,3.1070317170015187,"[2, 6, 1, 4, 9, 8, 5, 7, 0, 3]",50,0.1,4096
39,864.1284922826758,1414.434049253052,3.1070317170015187,"[2, 6, 1, 4, 9, 8, 5, 7, 0, 3]",50,0.1,4096
40,1009.616611070054,1414.434049253052,3.1070317170015187,"[2, 6, 1, 4, 9, 8, 5, 7, 0, 3]",50,0.1,4096
41,1179.599689689595,1414.434049253052,3.1070317170015187,"[2, 6, 1, 4, 9, 8, 5, 7, 0, 3]",50,0.1,4096
42,1378.201797255533,1414.434049253052,3.1070317170015187,"[2, 6, 1, 4, 9, 8, 5, 7, 0, 3]",50,0.1,4096
43,1610.2413476034467,1414.434049253052,3.1070317170015187,"[2, 6, 1, 4, 9, 8, 5, 7, 0, 3]",50,0.1,4096
44,1881.3480019363337,1414.434049253052,3.1070317170015187,"[2, 6, 1, 4, 9, 8, 5, 7, 0, 3]",50,0.1,4096
45,2198.099253666354,1414.434049253052,3.1070317170015187,"[2, 6, 1, 4, 9, 8, 5, 7, 0, 3]",50,0.1,4096
46,2568.180009225155,1414.434049253052,3.1070317170015187,"[2, 6, 1, 4, 9, 8, 5, 7, 0, 3]",50,0.1,4096
47,3000.5690365358028,1414.434049253052,3.1070317170015187,"[2, 6, 1, 4, 9, 8, 5, 7, 0, 3]",50,0.1,4096
48,3505.7568046929086,1414.434049253052,3.1070317170015187,"[2, 6, 1, 4, 9, 8, 5, 7, 0, 3]",50,0.1,4096
49,4096.0,1414.434049253052,3.1070317170015187,"[2, 6, 1, 4, 9, 8, 5, 7, 0, 3]",50,0.1,4096
50,0.0,1160.6880072990116,0.0018990050011780113,"[5, 3, 8, 1, 2, 0, 6, 4, 9, 7]",50,0.3,4096
51,2.0,1354.1720482398705,0.012447412998881191,"[1, 3, 0, 2, 4, 9, 7, 5, 8, 6]",50,0.3,4096
52,739.605552233646,1414.4340492530519,3.3915349160015467,"[3, 2, 6, 1, 4, 9, 8, 5, 7, 0]",50,0.3,4096
53,864.1284922826758,1414.4340492530519,3.3915349160015467,"[3, 2, 6, 1, 4, 9, 8, 5, 7, 0]",50,0.3,4096
54,1009.616611070054,1414.4340492530519,3.3915349160015467,"[3, 2, 6, 1, 4, 9, 8, 5, 7, 0]",50,0.3,4096
55,1179.599689689595,1414.4340492530519,3.3915349160015467,"[3, 2, 6, 1, 4, 9, 8, 5, 7, 0]",50,0.3,4096
56,1378.201797255533,1414.4340492530519,3.3915349160015467,"[3, 2, 6, 1, 4, 9, 8, 5, 7, 0]",50,0.3,4096
57,1610.2413476034467,1414.4340492530519,3.3915349160015467,"[3, 2, 6, 1, 4, 9, 8, 5, 7, 0]",50,0.3,4096
58,1881.3480019363337,1414.4340492530519,3.3915349160015467,"[3, 2, 6, 1, 4, 9, 8, 5, 7, 0]",50,0.3,4096
59,2198.099253666354,1414.4340492530519,3.3915349160015467,"[3, 2, 6, 1, 4, 9, 8, 5, 7, 0]",50,0.3,4096
60,2568.180009225155,1414.4340492530519,3.3915349160015467,"[3, 2, 6, 1, 4, 9, 8, 5, 7, 0]",50,0.3,4096
61,3000.5690365358028,1414.4340492530519,3.3915349160015467,"[3, 2, 6, 1, 4, 9, 8, 5, 7, 0]",50,0.3,4096
62,3505.7568046929086,1414.4340492530519,3.3915349160015467,"[3, 2, 6, 1, 4, 9, 8, 5, 7, 0]",50,0.3,4096
63,4096.0,1414.4340492530519,3.3915349160015467,"[3, 2, 6, 1, 4, 9, 8, 5, 7, 0]",50,0.3,4096
64,0.0,1160.6880072990116,0.0019053359974350315,"[5, 3, 8, 1, 2, 0, 6, 4, 9, 7]",50,0.5,4096
65,2.0,1354.1720482398705,0.01217549200009671,"[1, 3, 0, 2, 4, 9, 7, 5, 8, 6]",50,0.5,4096
66,633.0266595536526,1414.4340492530519,2.9958338090000325,"[2, 3, 0, 7, 5, 8, 9, 4, 1, 6]",50,0.5,4096
67,739.605552233646,1414.4340492530519,2.9958338090000325,"[2, 3, 0, 7, 5, 8, 9, 4, 1, 6]",50,0.5,4096
68,864.1284922826758,1414.4340492530519,2.9958338090000325,"[2, 3, 0, 7, 5, 8, 9, 4, 1, 6]",50,0.5,4096
69,1009.616611070054,1414.4340492530519,2.9958338090000325,"[2, 3, 0, 7, 5, 8, 9, 4, 1, 6]",50,0.5,4096
70,1179.599689689595,1414.4340492530519,2.9958338090000325,"[2, 3, 0, 7, 5, 8, 9, 4, 1, 6]",50,0.5,4096
71,1378.201797255533,1414.4340492530519,2.9958338090000325,"[2, 3, 0, 7, 5, 8, 9, 4, 1, 6]",50,0.5,4096
72,1610.2413476034467,1414.4340492530519,2.9958338090000325,"[2, 3, 0, 7, 5, 8, 9, 4, 1, 6]",50,0.5,4096
73,1881.3480019363337,1414.4340492530519,2.9958338090000325,"[2, 3, 0, 7, 5, 8, 9, 4, 1, 6]",50,0.5,4096
74,2198.099253666354,1414.4340492530519,2.9958338090000325,"[2, 3, 0, 7, 5, 8, 9, 4, 1, 6]",50,0.5,4096
75,2568.180009225155,1414.4340492530519,2.9958338090000325,"[2, 3, 0, 7, 5, 8, 9, 4, 1, 6]",50,0.5,4096
76,3000.5690365358028,1414.4340492530519,2.9958338090000325,"[2, 3, 0, 7, 5, 8, 9, 4, 1, 6]",50,0.5,4096
77,3505.7568046929086,1414.4340492530519,2.9958338090000325,"[2, 3, 0, 7, 5, 8, 9, 4, 1, 6]",50,0.5,4096
78,4096.0,1414.4340492530519,2.9958338090000325,"[2, 3, 0, 7, 5, 8, 9, 4, 1, 6]",50,0.5,4096
