,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
102,102,0.11268681799992919,1397.2710839816887,10,0.1,4096
103,103,0.11374784599956911,1397.2710839816887,10,0.1,4096
104,104,0.11481767399982346,1397.2710839816887,10,0.1,4096
105,105,0.11586123399956705,1397.2710839816887,10,0.1,4096
106,106,0.11690220899981796,1397.2710839816887,10,0.1,4096
107,107,0.11795966799945745,1397.2710839816887,10,0.1,4096
108,108,0.11908427299931645,1397.2710839816887,10,0.1,4096
109,109,0.1201385839995055,1397.2710839816887,10,0.1,4096
110,110,0.12120303899973806,1397.2710839816887,10,0.1,4096
111,111,0.12223552900013601,1397.2710839816887,10,0.1,4096
112,112,0.12332704399977956,1397.2710839816887,10,0.1,4096
113,113,0.12437766599941824,1397.2710839816887,10,0.1,4096
114,114,0.12541327300004923,1397.2710839816887,10,0.1,4096
115,115,0.12646654099989973,1397.2710839816887,10,0.1,4096
116,116,0.1275740319997567,1397.2710839816887,10,0.1,4096
117,117,0.12864622699999018,1397.2710839816887,10,0.1,4096
118,118,0.12969954699929076,1397.2710839816887,10,0.1,4096
119,119,0.13082324100014375,1397.2710839816887,10,0.1,4096
120,120,0.1318744219997825,1397.2710839816887,10,0.1,4096
121,121,0.1329242419997172,1397.2710839816887,10,0.1,4096
122,122,0.13395525599935354,1397.2710839816887,10,0.1,4096
123,123,0.13507596199997352,1397.2710839816887,10,0.1,4096
124,124,0.13613717899988842,1397.2710839816887,10,0.1,4096
125,125,0.13719431899971823,1397.2710839816887,10,0.1,4096
126,126,0.13822291499946004,1397.2710839816887,10,0.1,4096
127,127,0.13933727199946588,1397.2710839816887,10,0.1,4096
128,128,0.14038810500005638,1397.2710839816887,10,0.1,4096
129,129,0.1414521529995909,1397.2710839816887,10,0.1,4096
130,130,0.1425003979993562,1397.2710839816887,10,0.1,4096
131,131,0.14361430200005998,1397.2710839816887,10,0.1,4096
132,132,0.1446548569992956,1397.2710839816887,10,0.1,4096
133,133,0.14569660500001191,1397.2710839816887,10,0.1,4096
134,134,0.14680031799980497,1397.2710839816887,10,0.1,4096
135,135,0.14782980600011797,1397.2710839816887,10,0.1,4096
136,136,0.14887888399971416,1397.2710839816887,10,0.1,4096
137,137,0.14987583899983292,1397.2710839816887,10,0.1,4096
138,138,0.15099426500000845,1397.2710839816887,10,0.1,4096
139,139,0.1520133359999818,1397.2710839816887,10,0.1,4096
140,140,0.15300285299963434,1397.2710839816887,10,0.1,4096
141,141,0.15398708999964583,1397.2710839816887,10,0.1,4096
142,142,0.15507943800002977,1397.2710839816887,10,0.1,4096
143,143,0.15608763699947303,1397.2710839816887,10,0.1,4096
144,144,0.15709912999955122,1397.2710839816887,10,0.1,4096
145,145,0.158115925999482,1397.2710839816887,10,0.1,4096
146,146,0.15920191499935754,1397.2710839816887,10,0.1,4096
147,147,0.16018038899983367,1397.2710839816887,10,0.1,4096
148,148,0.1611682059992745,1397.2710839816887,10,0.1,4096
149,149,0.16216325699951994,1397.2710839816887,10,0.1,4096
150,150,0.16327969299982215,1397.2710839816887,10,0.1,4096
151,151,0.16428485100004764,1397.2710839816887,10,0.1,4096
152,152,0.16528861699953268,1397.2710839816887,10,0.1,4096
153,153,0.16630333800003427,1397.2710839816887,10,0.1,4096
154,154,0.1674155509999764,1397.2710839816887,10,0.1,4096
155,155,0.16842238899971562,1397.2710839816887,10,0.1,4096
156,156,0.16942111299977114,1397.2710839816887,10,0.1,4096
157,157,0.1704266569995525,1397.2710839816887,10,0.1,4096
158,158,0.17152408999936597,1397.2710839816887,10,0.1,4096
159,159,0.17253457700007857,1397.2710839816887,10,0.1,4096
160,160,0.1735315139994782,1397.2710839816887,10,0.1,4096
161,161,0.17454301899942948,1397.2710839816887,10,0.1,4096
162,162,0.17562568899938924,1397.2710839816887,10,0.1,4096
163,163,0.17663318699942465,1397.2710839816887,10,0.1,4096
164,164,0.17764577499929146,1397.2710839816887,10,0.1,4096
165,165,0.17872358899967367,1397.2710839816887,10,0.1,4096
166,166,0.17971731799934787,1397.2710839816887,10,0.1,4096
167,167,0.18072607499925653,1397.2710839816887,10,0.1,4096
168,168,0.18174054799965234,1397.2710839816887,10,0.1,4096
169,169,0.1828278879993377,1397.2710839816887,10,0.1,4096
170,170,0.1838584509996508,1397.2710839816887,10,0.1,4096
171,171,0.184870301999581,1397.2710839816887,10,0.1,4096
172,172,0.18586870499984798,1397.2710839816887,10,0.1,4096
173,173,0.1869336989993826,1397.2710839816887,10,0.1,4096
174,174,0.18794252799943933,1397.2710839816887,10,0.1,4096
175,175,0.18893666099938855,1397.2710839816887,10,0.1,4096
176,176,0.1899341539992747,1397.2710839816887,10,0.1,4096
177,177,0.1910349559993847,1397.2710839816887,10,0.1,4096
178,178,0.19203321199984202,1397.2710839816887,10,0.1,4096
179,179,0.19304880399977264,1397.2710839816887,10,0.1,4096
180,180,0.19406086899925867,1397.2710839816887,10,0.1,4096
181,181,0.19511467499978608,1397.2710839816887,10,0.1,4096
182,182,0.19610962299975654,1397.2710839816887,10,0.1,4096
183,183,0.19712136599991936,1397.2710839816887,10,0.1,4096
184,184,0.198129993999828,1397.2710839816887,10,0.1,4096
185,185,0.19923586000004434,1397.2710839816887,10,0.1,4096
186,186,0.2002530720001232,1397.2710839816887,10,0.1,4096
187,187,0.20126635699944018,1397.2710839816887,10,0.1,4096
188,188,0.20226671199998236,1397.2710839816887,10,0.1,4096
189,189,0.2035260519996882,1397.2710839816887,10,0.1,4096
190,190,0.20458341399989877,1397.2710839816887,10,0.1,4096
191,191,0.20563511499949527,1397.2710839816887,10,0.1,4096
192,192,0.20674339099969075,1397.2710839816887,10,0.1,4096
193,193,0.2077549949999593,1397.2710839816887,10,0.1,4096
194,194,0.20877856399965822,1397.2710839816887,10,0.1,4096
195,195,0.20978860299965163,1397.2710839816887,10,0.1,4096
196,196,0.21085265399960917,1397.2710839816887,10,0.1,4096
197,197,0.21186960299928614,1397.2710839816887,10,0.1,4096
198,198,0.21285600400005933,1397.2710839816887,10,0.1,4096
199,199,0.21386726299988368,1397.2710839816887,10,0.1,4096
200,200,0.21499792899976455,1397.2710839816887,10,0.1,4096
201,201,0.21609523999995872,1397.2710839816887,10,0.1,4096
202,202,0.2172163739996904,1397.2710839816887,10,0.1,4096
203,203,0.21823374099949433,1397.2710839816887,10,0.1,4096
204,204,0.2193642579995867,1397.2710839816887,10,0.1,4096
205,205,0.2203925009998784,1397.2710839816887,10,0.1,4096
206,206,0.22148380299950077,1397.2710839816887,10,0.1,4096
207,207,0.22252815799947712,1397.2710839816887,10,0.1,4096
208,208,0.22364263599956757,1397.2710839816887,10,0.1,4096
209,209,0.22468957399996725,1397.2710839816887,10,0.1,4096
210,210,0.22570163999989745,1397.2710839816887,10,0.1,4096
211,211,0.22687073899942334,1397.2710839816887,10,0.1,4096
212,212,0.2279317059992536,1397.2710839816887,10,0.1,4096
213,213,0.22903513199980807,1397.2710839816887,10,0.1,4096
214,214,0.2300603650000994,1397.2710839816887,10,0.1,4096
215,215,0.23121658699983527,1397.2710839816887,10,0.1,4096
216,216,0.23229352199996356,1397.2710839816887,10,0.1,4096
217,217,0.23330301699934353,1397.2710839816887,10,0.1,4096
218,218,0.23434426999938296,1397.2710839816887,10,0.1,4096
219,219,0.23543925000012678,1397.2710839816887,10,0.1,4096
220,220,0.2364492809992953,1397.2710839816887,10,0.1,4096
221,221,0.23756448999938584,1397.2710839816887,10,0.1,4096
222,222,0.23871727000005194,1397.2710839816887,10,0.1,4096
223,223,0.23973721499987732,1397.2710839816887,10,0.1,4096
224,224,0.24075351000010414,1397.2710839816887,10,0.1,4096
225,225,0.24177370199959114,1397.2710839816887,10,0.1,4096
226,226,0.24283378899963282,1397.2710839816887,10,0.1,4096
227,227,0.24386055499962822,1397.2710839816887,10,0.1,4096
228,228,0.24486659499962116,1397.2710839816887,10,0.1,4096
229,229,0.24584274500011816,1397.2710839816887,10,0.1,4096
230,230,0.2469333299995924,1397.2710839816887,10,0.1,4096
231,231,0.24797399399994902,1397.2710839816887,10,0.1,4096
232,232,0.24901287800003047,1397.2710839816887,10,0.1,4096
233,233,0.2500424439995186,1397.2710839816887,10,0.1,4096
234,234,0.25114616099926934,1397.2710839816887,10,0.1,4096
235,235,0.2521745739995822,1397.2710839816887,10,0.1,4096
236,236,0.2531994119999581,1397.2710839816887,10,0.1,4096
237,237,0.25424010299957445,1397.2710839816887,10,0.1,4096
238,238,0.25537140799951885,1397.2710839816887,10,0.1,4096
239,239,0.2563865439997244,1397.2710839816887,10,0.1,4096
240,240,0.2574258380000174,1397.2710839816887,10,0.1,4096
241,241,0.25845453799956886,1397.2710839816887,10,0.1,4096
242,242,0.25957144199946924,1397.2710839816887,10,0.1,4096
243,243,0.2606196369997633,1397.2710839816887,10,0.1,4096
244,244,0.2616617989997394,1397.2710839816887,10,0.1,4096
245,245,0.26276815099936357,1397.2710839816887,10,0.1,4096
246,246,0.2638331969992578,1397.2710839816887,10,0.1,4096
247,247,0.2648664509997616,1397.2710839816887,10,0.1,4096
248,248,0.2659078269998645,1397.2710839816887,10,0.1,4096
249,249,0.2670531999992818,1397.2710839816887,10,0.1,4096
250,250,0.2680842339996161,1397.2710839816887,10,0.1,4096
251,251,0.26909972399971593,1397.2710839816887,10,0.1,4096
252,252,0.2701328180000928,1397.2710839816887,10,0.1,4096
253,253,0.27123212500009686,1397.2710839816887,10,0.1,4096
254,254,0.272277469999608,1397.2710839816887,10,0.1,4096
255,255,0.27329348100010975,1397.2710839816887,10,0.1,4096
256,256,0.2743244789999153,1397.2710839816887,10,0.1,4096
257,257,0.2754657879995648,1397.2710839816887,10,0.1,4096
258,258,0.27651100599996425,1397.2710839816887,10,0.1,4096
259,259,0.2775580759998775,1397.2710839816887,10,0.1,4096
260,260,0.2786562599994795,1397.2710839816887,10,0.1,4096
261,261,0.27973186500003067,1397.2710839816887,10,0.1,4096
262,262,0.28077883500009193,1397.2710839816887,10,0.1,4096
263,263,0.2818233299994972,1397.2710839816887,10,0.1,4096
264,264,0.2829678990001412,1397.2710839816887,10,0.1,4096
265,265,0.2840359140000146,1414.434049253052,10,0.1,4096
266,266,0.2851422439998714,1414.434049253052,10,0.1,4096
267,267,0.28619818199967995,1414.434049253052,10,0.1,4096
268,268,0.28732127799958107,1414.434049253052,10,0.1,4096
269,269,0.2883773599996857,1414.434049253052,10,0.1,4096
270,270,0.289419923999958,1414.434049253052,10,0.1,4096
271,271,0.29047696799989353,1414.434049253052,10,0.1,4096
272,272,0.2915870389997508,1414.434049253052,10,0.1,4096
273,273,0.29262660999938817,1414.434049253052,10,0.1,4096
274,274,0.2936635850001039,1414.434049253052,10,0.1,4096
275,275,0.2947955189993081,1414.434049253052,10,0.1,4096
276,276,0.2958649129996047,1414.434049253052,10,0.1,4096
277,277,0.2969137709997085,1414.434049253052,10,0.1,4096
278,278,0.29795531799936725,1414.434049253052,10,0.1,4096
279,279,0.2990573809993293,1414.434049253052,10,0.1,4096
280,280,0.30007654699966224,1414.434049253052,10,0.1,4096
281,281,0.3011232310000196,1414.434049253052,10,0.1,4096
282,282,0.3021491330000572,1414.434049253052,10,0.1,4096
283,283,0.30323715299982723,1414.434049253052,10,0.1,4096
284,284,0.30424848399979965,1414.434049253052,10,0.1,4096
285,285,0.3052696559998367,1414.434049253052,10,0.1,4096
286,286,0.3062933499995779,1414.434049253052,10,0.1,4096
287,287,0.30741439899975376,1414.434049253052,10,0.1,4096
288,288,0.3084653129999424,1414.434049253052,10,0.1,4096
289,289,0.3095014059999812,1414.434049253052,10,0.1,4096
290,290,0.3105476989994713,1414.434049253052,10,0.1,4096
291,291,0.31168064399935247,1414.434049253052,10,0.1,4096
292,292,0.31271837699932803,1414.434049253052,10,0.1,4096
293,293,0.31371520399989095,1414.434049253052,10,0.1,4096
294,294,0.3148408480001308,1414.434049253052,10,0.1,4096
295,295,0.31586016599976574,1414.434049253052,10,0.1,4096
296,296,0.316907282000102,1414.434049253052,10,0.1,4096
297,297,0.31793717999971705,1414.434049253052,10,0.1,4096
298,298,0.3190311449998262,1414.434049253052,10,0.1,4096
299,299,0.3200576649996947,1414.434049253052,10,0.1,4096
300,300,0.32108530400000745,1414.434049253052,10,0.1,4096
301,301,0.32212980199983576,1414.434049253052,10,0.1,4096
302,302,0.3232759980000992,1414.434049253052,10,0.1,4096
303,303,0.3243014989993753,1414.434049253052,10,0.1,4096
304,304,0.32534247799958393,1414.434049253052,10,0.1,4096
305,305,0.3263824259993271,1414.434049253052,10,0.1,4096
306,306,0.3274953869995443,1414.434049253052,10,0.1,4096
307,307,0.3285402459996476,1414.434049253052,10,0.1,4096
308,308,0.3295497279996198,1414.434049253052,10,0.1,4096
309,309,0.3306519269999626,1414.434049253052,10,0.1,4096
310,310,0.3316916109997692,1414.434049253052,10,0.1,4096
311,311,0.3327293459997236,1414.434049253052,10,0.1,4096
312,312,0.33376763199976267,1414.434049253052,10,0.1,4096
313,313,0.3348711409998941,1414.434049253052,10,0.1,4096
314,314,0.33591108199925657,1414.434049253052,10,0.1,4096
315,315,0.3369307769999068,1414.434049253052,10,0.1,4096
316,316,0.3379681679998612,1414.434049253052,10,0.1,4096
317,317,0.3390643809998437,1414.434049253052,10,0.1,4096
318,318,0.3400931809992471,1414.434049253052,10,0.1,4096
319,319,0.3411264399992433,1414.434049253052,10,0.1,4096
320,320,0.34215636099997937,1414.434049253052,10,0.1,4096
321,321,0.3432977459997346,1414.434049253052,10,0.1,4096
322,322,0.34435186099926796,1414.434049253052,10,0.1,4096
323,323,0.3454015999996045,1414.434049253052,10,0.1,4096
324,324,0.34644308399947477,1414.434049253052,10,0.1,4096
325,325,0.3475674510000317,1414.434049253052,10,0.1,4096
326,326,0.34861898199960706,1414.434049253052,10,0.1,4096
327,327,0.34967244699964795,1414.434049253052,10,0.1,4096
328,328,0.35080834299969865,1414.434049253052,10,0.1,4096
329,329,0.3518509739997171,1414.434049253052,10,0.1,4096
330,330,0.35289918999933434,1414.434049253052,10,0.1,4096
331,331,0.35394671899939567,1414.434049253052,10,0.1,4096
332,332,0.35506339999938064,1414.434049253052,10,0.1,4096
333,333,0.35607746400000906,1414.434049253052,10,0.1,4096
334,334,0.3571231380001336,1414.434049253052,10,0.1,4096
335,335,0.35816504299964436,1414.434049253052,10,0.1,4096
336,336,0.35928619199967216,1414.434049253052,10,0.1,4096
337,337,0.36034696499973506,1414.434049253052,10,0.1,4096
338,338,0.361389718999817,1414.434049253052,10,0.1,4096
339,339,0.36242770599983487,1414.434049253052,10,0.1,4096
340,340,0.36351935699985916,1414.434049253052,10,0.1,4096
341,341,0.364549691999855,1414.434049253052,10,0.1,4096
342,342,0.36558917599995766,1414.434049253052,10,0.1,4096
343,343,0.3666700169997057,1414.434049253052,10,0.1,4096
344,344,0.36773038699993776,1414.434049253052,10,0.1,4096
345,345,0.3687582469992776,1414.434049253052,10,0.1,4096
346,346,0.3697848089996114,1414.434049253052,10,0.1,4096
347,347,0.3708918799993626,1414.434049253052,10,0.1,4096
348,348,0.37190942500001256,1414.434049253052,10,0.1,4096
349,349,0.3729283389993725,1414.434049253052,10,0.1,4096
350,350,0.37397444499947596,1414.434049253052,10,0.1,4096
351,351,0.37506695899992337,1414.434049253052,10,0.1,4096
352,352,0.3761244520001128,1414.434049253052,10,0.1,4096
353,353,0.3771735109994552,1414.434049253052,10,0.1,4096
354,354,0.37821647900000244,1414.434049253052,10,0.1,4096
355,355,0.37934061599935376,1414.434049253052,10,0.1,4096
356,356,0.3803848699999435,1414.434049253052,10,0.1,4096
357,357,0.38140010200004326,1414.434049253052,10,0.1,4096
358,358,0.3824470649997238,1414.434049253052,10,0.1,4096
359,359,0.38353546599955735,1414.434049253052,10,0.1,4096
360,360,0.3845548619992769,1414.434049253052,10,0.1,4096
361,361,0.38557218499954615,1414.434049253052,10,0.1,4096
362,362,0.3866724629997407,1414.434049253052,10,0.1,4096
363,363,0.3877364979998674,1414.434049253052,10,0.1,4096
364,364,0.38878156800001307,1414.434049253052,10,0.1,4096
365,365,0.38982175399996777,1414.434049253052,10,0.1,4096
366,366,0.3909406229995511,1414.434049253052,10,0.1,4096
367,367,0.39199174499935907,1414.434049253052,10,0.1,4096
368,368,0.39303952799946273,1414.434049253052,10,0.1,4096
369,369,0.3940547679994779,1414.434049253052,10,0.1,4096
370,370,0.39515240699984133,1414.434049253052,10,0.1,4096
371,371,0.3961957880001137,1414.434049253052,10,0.1,4096
372,372,0.39722794799945405,1414.434049253052,10,0.1,4096
373,373,0.3982577520000632,1414.434049253052,10,0.1,4096
374,374,0.399367321999307,1414.434049253052,10,0.1,4096
375,375,0.40040905099976953,1414.434049253052,10,0.1,4096
376,376,0.40145869799926004,1414.434049253052,10,0.1,4096
377,377,0.402493818000039,1414.434049253052,10,0.1,4096
378,378,0.4036165029992844,1414.434049253052,10,0.1,4096
379,379,0.40466752700012876,1414.434049253052,10,0.1,4096
380,380,0.4057058299995333,1414.434049253052,10,0.1,4096
381,381,0.4068360040000698,1414.434049253052,10,0.1,4096
382,382,0.4078916009993918,1414.434049253052,10,0.1,4096
383,383,0.40895508199992037,1414.434049253052,10,0.1,4096
384,384,0.41002341199964576,1414.434049253052,10,0.1,4096
385,385,0.4111486049996529,1414.434049253052,10,0.1,4096
386,386,0.4122080279994407,1414.434049253052,10,0.1,4096
387,387,0.4132501919993956,1414.434049253052,10,0.1,4096
388,388,0.4142874649996884,1414.434049253052,10,0.1,4096
389,389,0.41543249000005744,1414.434049253052,10,0.1,4096
390,390,0.41647279700009676,1414.434049253052,10,0.1,4096
391,391,0.41752604999965115,1414.434049253052,10,0.1,4096
392,392,0.4185692969995216,1414.434049253052,10,0.1,4096
393,393,0.41969319300005736,1414.434049253052,10,0.1,4096
394,394,0.42074142699948425,1414.434049253052,10,0.1,4096
395,395,0.4217486399993504,1414.434049253052,10,0.1,4096
396,396,0.4228554349992919,1414.434049253052,10,0.1,4096
397,397,0.42390851999971346,1414.434049253052,10,0.1,4096
398,398,0.42497596299926954,1414.434049253052,10,0.1,4096
399,399,0.4260173059992667,1414.434049253052,10,0.1,4096
400,400,0.42713217699929373,1414.434049253052,10,0.1,4096
401,401,0.42817865799952415,1414.434049253052,10,0.1,4096
402,402,0.4292227769992678,1414.434049253052,10,0.1,4096
403,403,0.4302695110000059,1414.434049253052,10,0.1,4096
404,404,0.43135714099935285,1414.434049253052,10,0.1,4096
405,405,0.4324053919999642,1414.434049253052,10,0.1,4096
406,406,0.43343698299941025,1414.434049253052,10,0.1,4096
407,407,0.43447416699928,1414.434049253052,10,0.1,4096
408,408,0.4355746659994111,1414.434049253052,10,0.1,4096
409,409,0.43660573499983,1414.434049253052,10,0.1,4096
410,410,0.43765392799923575,1414.434049253052,10,0.1,4096
411,411,0.43879432499943505,1414.434049253052,10,0.1,4096
412,412,0.4398344229994109,1414.434049253052,10,0.1,4096
413,413,0.440904323999348,1414.434049253052,10,0.1,4096
414,414,0.4419276729995545,1414.434049253052,10,0.1,4096
415,415,0.4430414729995391,1414.434049253052,10,0.1,4096
416,416,0.4440824129997054,1414.434049253052,10,0.1,4096
417,417,0.4451307889994496,1414.434049253052,10,0.1,4096
418,418,0.446184362999702,1414.434049253052,10,0.1,4096
419,419,0.44729785899926355,1414.434049253052,10,0.1,4096
420,420,0.44836480699996173,1414.434049253052,10,0.1,4096
421,421,0.44938833299966063,1414.434049253052,10,0.1,4096
422,422,0.45040061399959086,1414.434049253052,10,0.1,4096
423,423,0.45150216899946827,1414.434049253052,10,0.1,4096
424,424,0.45251964699946257,1414.434049253052,10,0.1,4096
425,425,0.453530834999583,1414.434049253052,10,0.1,4096
426,426,0.4545424649995766,1414.434049253052,10,0.1,4096
427,427,0.4556619839995619,1414.434049253052,10,0.1,4096
428,428,0.4566928320000443,1414.434049253052,10,0.1,4096
429,429,0.457718510999257,1414.434049253052,10,0.1,4096
430,430,0.45881772199936677,1414.434049253052,10,0.1,4096
431,431,0.45984934699936275,1414.434049253052,10,0.1,4096
432,432,0.4608793239995066,1414.434049253052,10,0.1,4096
433,433,0.4618842339996263,1414.434049253052,10,0.1,4096
434,434,0.4629697499995018,1414.434049253052,10,0.1,4096
435,435,0.4640027569994345,1414.434049253052,10,0.1,4096
436,436,0.4650262389995987,1414.434049253052,10,0.1,4096
437,437,0.46602316000007704,1414.434049253052,10,0.1,4096
438,438,0.4671357009992789,1414.434049253052,10,0.1,4096
439,439,0.46813188399937644,1414.434049253052,10,0.1,4096
440,440,0.4691434219994335,1414.434049253052,10,0.1,4096
441,441,0.4701766529997258,1414.434049253052,10,0.1,4096
442,442,0.4713025289993311,1414.434049253052,10,0.1,4096
443,443,0.47234662099981506,1414.434049253052,10,0.1,4096
444,444,0.47339334599928407,1414.434049253052,10,0.1,4096
445,445,0.47442583799966087,1414.434049253052,10,0.1,4096
446,446,0.47556522200011386,1414.434049253052,10,0.1,4096
447,447,0.47658023499934643,1414.434049253052,10,0.1,4096
448,448,0.47761757199987187,1414.434049253052,10,0.1,4096
449,449,0.47874646699983714,1414.434049253052,10,0.1,4096
450,450,0.4797774019998542,1414.434049253052,10,0.1,4096
451,451,0.48081502500008355,1414.434049253052,10,0.1,4096
452,452,0.48183371999948577,1414.434049253052,10,0.1,4096
453,453,0.48295120599959773,1414.434049253052,10,0.1,4096
454,454,0.4839734489996772,1414.434049253052,10,0.1,4096
