,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
60,0.0,407.5864693792539,6.792102341001737,"[0, 4, 2, 1, 3]",20,4096,3
61,2.0,411.4391544791564,6.79360453100162,"[0, 4, 1, 2, 3]",20,4096,3
62,4096.0,465.2496439003712,10.249732626001787,"[2, 4, 1, 0, 3]",20,4096,3
63,0.0,369.2043430028691,10.722978818001138,"[2, 4, 3, 1, 0]",20,4096,4
64,2.0,440.2747298255931,10.724801023003238,"[2, 0, 3, 1, 4]",20,4096,4
65,4096.0,465.24964390037115,14.968071115003113,"[2, 3, 0, 1, 4]",20,4096,4
66,0.0,334.23808844161886,15.489395295000577,"[0, 3, 4, 1, 2]",20,4096,5
67,2.0,373.0570281027716,15.491837461002433,"[0, 1, 4, 3, 2]",20,4096,5
68,4096.0,465.24964390037115,20.571167450001667,"[4, 1, 0, 3, 2]",20,4096,5
69,0.0,355.36031741649447,21.094026976999885,"[4, 2, 1, 0, 3]",20,4096,6
70,2.0,465.2496439003712,21.09676035099983,"[4, 2, 3, 0, 1]",20,4096,6
71,4096.0,465.2496439003712,26.966874852001638,"[4, 2, 3, 0, 1]",20,4096,6
72,0.0,465.2496439003712,27.516456398003356,"[0, 1, 4, 2, 3]",20,4096,7
73,2.0,465.2496439003712,27.519794810003077,"[0, 1, 4, 2, 3]",20,4096,7
74,4096.0,465.2496439003712,34.20069153700024,"[0, 1, 4, 2, 3]",20,4096,7
75,0.0,334.23808844161886,34.77996533800251,"[4, 3, 0, 2, 1]",20,4096,8
76,2.0,373.0570281027715,34.78363249600079,"[4, 1, 0, 2, 3]",20,4096,8
77,4096.0,465.2496439003712,42.27432397300072,"[0, 1, 4, 2, 3]",20,4096,8
78,0.0,411.4391544791564,42.86670862699975,"[3, 2, 1, 4, 0]",20,4096,9
79,2.0,411.4391544791564,42.870908304001205,"[3, 2, 1, 4, 0]",20,4096,9
80,4096.0,465.2496439003712,51.18982718300322,"[0, 3, 2, 4, 1]",20,4096,9
81,0.0,411.4391544791564,51.80782221300251,"[3, 2, 1, 4, 0]",20,4096,10
82,2.0,465.2496439003712,51.81247703900226,"[3, 2, 4, 1, 0]",20,4096,10
83,4096.0,465.2496439003712,60.90356489100304,"[3, 2, 4, 1, 0]",20,4096,10
84,0.0,407.58646937925386,61.54119624600207,"[4, 2, 1, 3, 0]",20,4096,11
85,2.0,440.2747298255931,61.546229777002736,"[2, 4, 1, 3, 0]",20,4096,11
86,4096.0,465.2496439003712,71.47738498000035,"[2, 4, 1, 0, 3]",20,4096,11
87,0.0,373.05702810277154,72.13305858400054,"[4, 3, 2, 0, 1]",20,4096,12
88,2.0,465.2496439003712,72.13856744200166,"[4, 2, 3, 0, 1]",20,4096,12
89,4096.0,465.2496439003712,82.88755336300164,"[4, 2, 3, 0, 1]",20,4096,12
90,0.0,411.4391544791564,83.56587358600154,"[3, 2, 1, 4, 0]",20,4096,13
91,2.0,425.283180065531,83.57191058900207,"[3, 2, 0, 4, 1]",20,4096,13
92,4096.0,465.2496439003712,95.0860967510016,"[4, 2, 3, 0, 1]",20,4096,13
93,0.0,446.4054090404066,95.82238895400224,"[4, 0, 1, 3, 2]",20,4096,14
94,2.0,446.4054090404066,95.82846182200228,"[4, 0, 1, 3, 2]",20,4096,14
95,4096.0,465.2496439003712,108.24462831300116,"[3, 0, 1, 4, 2]",20,4096,14
96,0.0,440.2747298255931,108.98313728700305,"[0, 2, 4, 1, 3]",20,4096,15
97,2.0,465.2496439003712,108.989641381002,"[3, 2, 4, 1, 0]",20,4096,15
98,4096.0,465.2496439003712,122.15099340300003,"[3, 2, 4, 1, 0]",20,4096,15
99,0.0,340.3687676564323,122.91056720300185,"[4, 3, 2, 1, 0]",20,4096,16
100,2.0,465.2496439003712,122.91784303399982,"[1, 4, 2, 3, 0]",20,4096,16
101,4096.0,465.2496439003712,136.946714695001,"[1, 4, 2, 3, 0]",20,4096,16
