,Iteration,Time,Fitness,Temperature,max_iters
222,222,0.01473255299970333,49.0,1,4096
223,223,0.014798698999584303,49.0,1,4096
224,224,0.014865152999846032,49.0,1,4096
225,225,0.014931397999134788,49.0,1,4096
226,226,0.014998113999354246,49.0,1,4096
227,227,0.015064993999658327,49.0,1,4096
228,228,0.015131954000025871,49.0,1,4096
229,229,0.015198763999251241,49.0,1,4096
230,230,0.01526524699966103,49.0,1,4096
231,231,0.015332576999753655,49.0,1,4096
232,232,0.015399973999592476,49.0,1,4096
233,233,0.015466885000023467,49.0,1,4096
234,234,0.015535782999904768,49.0,1,4096
235,235,0.015602738999405119,49.0,1,4096
236,236,0.015669865999370813,49.0,1,4096
237,237,0.01573854299931554,49.0,1,4096
238,238,0.01580577999993693,49.0,1,4096
239,239,0.015873876999648928,49.0,1,4096
240,240,0.015941477999149356,49.0,1,4096
241,241,0.016008519000024535,49.0,1,4096
242,242,0.016076028999123082,49.0,1,4096
243,243,0.01614312599940604,49.0,1,4096
244,244,0.016210834999583312,49.0,1,4096
245,245,0.01627792499948555,49.0,1,4096
246,246,0.01634635799928219,49.0,1,4096
247,247,0.016414518999226857,49.0,1,4096
248,248,0.01648271499925613,49.0,1,4096
249,249,0.016550899999856483,49.0,1,4096
250,250,0.016619054999864602,49.0,1,4096
251,251,0.016687256999830424,49.0,1,4096
252,252,0.016755046999605838,49.0,1,4096
253,253,0.016823440999360173,49.0,1,4096
254,254,0.016891534999558644,49.0,1,4096
255,255,0.016959808999672532,49.0,1,4096
256,256,0.01702814199961722,49.0,1,4096
257,257,0.01709635499992146,49.0,1,4096
258,258,0.017164707999654638,49.0,1,4096
259,259,0.01723368099919753,49.0,1,4096
260,260,0.01730245599992486,49.0,1,4096
261,261,0.017371402999742713,49.0,1,4096
262,262,0.017441369999687595,49.0,1,4096
263,263,0.017510792999928526,49.0,1,4096
264,264,0.017580626999915694,49.0,1,4096
265,265,0.01764963400000852,49.0,1,4096
266,266,0.017719605999445776,49.0,1,4096
267,267,0.017788796999411716,49.0,1,4096
268,268,0.017857559999356454,49.0,1,4096
269,269,0.017927738999787834,49.0,1,4096
270,270,0.018003098999543,49.0,1,4096
271,271,0.018073838999953296,49.0,1,4096
272,272,0.018143954999686684,49.0,1,4096
273,273,0.018214509999779693,49.0,1,4096
274,274,0.018284123999364965,49.0,1,4096
275,275,0.018354220999754034,49.0,1,4096
276,276,0.018424004999360477,49.0,1,4096
277,277,0.018494100999305374,49.0,1,4096
278,278,0.01856374599992705,49.0,1,4096
279,279,0.01863415299976623,49.0,1,4096
280,280,0.01870461299949966,49.0,1,4096
281,281,0.018774849999317667,49.0,1,4096
282,282,0.01884475799943175,49.0,1,4096
283,283,0.018914648999270867,49.0,1,4096
284,284,0.01898545899985038,49.0,1,4096
285,285,0.01905673199962621,49.0,1,4096
286,286,0.01912724999965576,49.0,1,4096
287,287,0.01919722399998136,49.0,1,4096
288,288,0.01926788599939755,49.0,1,4096
289,289,0.019338869999955932,49.0,1,4096
290,290,0.019410140999752912,49.0,1,4096
291,291,0.019481006999740202,49.0,1,4096
292,292,0.01955216699934681,49.0,1,4096
293,293,0.019623769999270735,49.0,1,4096
294,294,0.019694930999321514,49.0,1,4096
295,295,0.01976601399928768,49.0,1,4096
296,296,0.01983747099984612,49.0,1,4096
297,297,0.019908903999748873,49.0,1,4096
298,298,0.01997974699952465,49.0,1,4096
299,299,0.02005185799953324,49.0,1,4096
300,300,0.020123581999541784,49.0,1,4096
301,301,0.020195274999423418,49.0,1,4096
302,302,0.02026690000002418,49.0,1,4096
303,303,0.02033899899925018,49.0,1,4096
304,304,0.020410555999660573,49.0,1,4096
305,305,0.020483071999478852,49.0,1,4096
306,306,0.020554956999149,49.0,1,4096
307,307,0.020626738999453664,49.0,1,4096
308,308,0.0206984239994199,49.0,1,4096
309,309,0.020770587999322743,49.0,1,4096
310,310,0.02084355199986021,49.0,1,4096
311,311,0.020915968999361212,49.0,1,4096
312,312,0.020988183999179455,49.0,1,4096
313,313,0.021060556999145774,49.0,1,4096
314,314,0.021132489999217796,49.0,1,4096
315,315,0.021204897999268724,49.0,1,4096
316,316,0.02127734099940426,49.0,1,4096
317,317,0.021349442999962776,49.0,1,4096
318,318,0.021421387999907893,49.0,1,4096
319,319,0.021494994999557093,49.0,1,4096
320,320,0.021567811999375408,49.0,1,4096
321,321,0.02164109999921493,49.0,1,4096
322,322,0.021714908999456384,49.0,1,4096
323,323,0.021788529999867023,49.0,1,4096
324,324,0.021862035999220097,49.0,1,4096
325,325,0.02193472999988444,49.0,1,4096
326,326,0.022012283999174542,49.0,1,4096
327,327,0.02208631699977559,49.0,1,4096
328,328,0.022159706999445916,49.0,1,4096
329,329,0.022234518999539432,49.0,1,4096
330,330,0.022307166999780748,49.0,1,4096
331,331,0.022380515999429917,49.0,1,4096
332,332,0.02245386399954441,49.0,1,4096
333,333,0.022527375999743526,49.0,1,4096
334,334,0.022601603999646613,49.0,1,4096
335,335,0.022675908999190142,49.0,1,4096
336,336,0.022749917999135505,49.0,1,4096
337,337,0.022823648999292345,49.0,1,4096
338,338,0.022897143999216496,49.0,1,4096
339,339,0.02297121299943683,49.0,1,4096
340,340,0.02304511599959369,49.0,1,4096
341,341,0.023119007999412133,49.0,1,4096
342,342,0.023193179999907443,49.0,1,4096
343,343,0.02326725099919713,49.0,1,4096
344,344,0.02334148199952324,49.0,1,4096
345,345,0.02341560999957437,49.0,1,4096
346,346,0.023490299999139097,49.0,1,4096
347,347,0.023564362999422883,49.0,1,4096
348,348,0.023638961999495223,49.0,1,4096
349,349,0.023714167999969504,49.0,1,4096
350,350,0.02378876999955537,49.0,1,4096
351,351,0.023864184999183635,49.0,1,4096
352,352,0.023938787999213673,49.0,1,4096
353,353,0.02401382299922261,49.0,1,4096
354,354,0.024089125999125827,49.0,1,4096
355,355,0.024165405999156064,49.0,1,4096
356,356,0.024242480999419058,49.0,1,4096
357,357,0.024318732999745407,49.0,1,4096
358,358,0.02439421199960634,49.0,1,4096
359,359,0.024469994999890332,49.0,1,4096
360,360,0.02454503199987812,49.0,1,4096
361,361,0.02461979799954861,49.0,1,4096
362,362,0.024695550999240368,49.0,1,4096
363,363,0.024770777999947313,49.0,1,4096
364,364,0.024847027999385318,49.0,1,4096
365,365,0.024923293000028934,49.0,1,4096
366,366,0.024999207999826467,49.0,1,4096
367,367,0.025075862999983656,49.0,1,4096
368,368,0.02515154699995037,49.0,1,4096
369,369,0.025227776999599882,49.0,1,4096
370,370,0.025304152999524376,49.0,1,4096
371,371,0.025380250999660348,49.0,1,4096
372,372,0.025456121999923198,49.0,1,4096
373,373,0.02553290899959393,49.0,1,4096
374,374,0.02560941100000491,49.0,1,4096
375,375,0.02568631399935839,49.0,1,4096
376,376,0.025762760999896273,49.0,1,4096
377,377,0.025838926999313117,49.0,1,4096
378,378,0.025915182999597164,49.0,1,4096
379,379,0.025996776999818394,49.0,1,4096
380,380,0.026082982999469095,49.0,1,4096
381,381,0.026162499999372812,49.0,1,4096
382,382,0.026240708999466733,49.0,1,4096
383,383,0.02632040499975119,49.0,1,4096
384,384,0.026400148999528028,49.0,1,4096
385,385,0.02647947999957978,49.0,1,4096
386,386,0.02655899999990652,49.0,1,4096
387,387,0.026637828999810154,49.0,1,4096
388,388,0.02671653699962917,49.0,1,4096
389,389,0.026795830999617465,49.0,1,4096
390,390,0.026874067999415274,49.0,1,4096
391,391,0.02695252199919196,49.0,1,4096
392,392,0.027030426999772317,49.0,1,4096
393,393,0.027108089999273943,49.0,1,4096
394,394,0.027186123999854317,49.0,1,4096
395,395,0.027263843999207893,49.0,1,4096
396,396,0.027341420999619004,49.0,1,4096
397,397,0.027419869999903312,49.0,1,4096
398,398,0.02749865499936277,49.0,1,4096
399,399,0.02757715899952018,49.0,1,4096
400,400,0.027655385999423743,49.0,1,4096
401,401,0.02773291099947528,49.0,1,4096
402,402,0.027811700999336608,49.0,1,4096
403,403,0.027890098999705515,49.0,1,4096
404,404,0.02796800399937638,49.0,1,4096
405,405,0.028046276999702968,49.0,1,4096
406,406,0.028126741999585647,49.0,1,4096
407,407,0.028207008999743266,49.0,1,4096
408,408,0.028286258999287384,49.0,1,4096
409,409,0.028366230999381514,49.0,1,4096
410,410,0.02844610199917952,49.0,1,4096
411,411,0.02852604399959091,49.0,1,4096
412,412,0.028605449999304255,49.0,1,4096
413,413,0.028685117999884824,49.0,1,4096
414,414,0.028764328999386635,49.0,1,4096
415,415,0.028843771999163437,49.0,1,4096
416,416,0.028923762999511382,49.0,1,4096
417,417,0.02900320099979581,49.0,1,4096
418,418,0.02909302199986996,49.0,1,4096
419,419,0.029165090999413223,49.0,1,4096
420,420,0.029236908999337174,49.0,1,4096
421,421,0.029308744999980263,49.0,1,4096
422,422,0.029380454999227368,49.0,1,4096
423,423,0.02945264599929942,49.0,1,4096
424,424,0.029525441999794566,49.0,1,4096
425,425,0.029597283999464707,49.0,1,4096
426,426,0.029669693999494484,49.0,1,4096
427,427,0.02974227999948198,49.0,1,4096
428,428,0.029814058999363624,49.0,1,4096
429,429,0.029886663999604934,49.0,1,4096
430,430,0.02995879399986734,49.0,1,4096
431,431,0.030089492999650247,49.0,1,4096
432,432,0.03016254099929938,49.0,1,4096
433,433,0.030234877999646415,49.0,1,4096
434,434,0.03030795599988778,49.0,1,4096
435,435,0.030380307999621436,49.0,1,4096
436,436,0.03045244399982039,49.0,1,4096
437,437,0.03052474399919447,49.0,1,4096
