,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
19,2.0,1222.191238024196,0.0005310220003593713,"[5, 1, 8, 3, 2, 0, 6, 4, 9, 7]",10,4096,0
20,4096.0,1390.6863239178597,0.8071294520013907,"[5, 1, 6, 2, 3, 0, 8, 4, 9, 7]",10,4096,0
21,0.0,1075.0977486978893,0.974382128999423,"[1, 2, 9, 3, 4, 5, 8, 0, 6, 7]",10,4096,1
22,2.0,1153.6637332873654,0.9750959949997196,"[6, 2, 9, 3, 4, 5, 8, 0, 1, 7]",10,4096,1
23,4096.0,1393.0351866569606,2.592588871000771,"[5, 7, 0, 3, 2, 6, 8, 9, 4, 1]",10,4096,1
24,0.0,1201.160685731254,2.7839254479986266,"[0, 1, 4, 9, 7, 6, 3, 5, 8, 2]",10,4096,2
25,2.0,1201.160685731254,2.7850554549986555,"[0, 1, 4, 9, 7, 6, 3, 5, 8, 2]",10,4096,2
26,4096.0,1399.8683277850866,5.301358499000344,"[5, 7, 0, 8, 6, 2, 3, 9, 4, 1]",10,4096,2
27,0.0,861.1320122993889,5.514167471999826,"[7, 1, 2, 4, 8, 5, 0, 9, 3, 6]",10,4096,3
28,2.0,923.5424197171161,5.515678862000641,"[7, 1, 4, 2, 8, 5, 0, 9, 3, 6]",10,4096,3
29,4096.0,1397.2710839816887,8.985119133998523,"[3, 2, 6, 8, 5, 1, 4, 9, 7, 0]",10,4096,3
30,0.0,1221.1923528602772,9.2216408029999,"[0, 8, 3, 5, 2, 9, 7, 4, 1, 6]",10,4096,4
31,2.0,1261.626106173868,9.22356090500034,"[0, 8, 3, 5, 1, 9, 7, 4, 2, 6]",10,4096,4
32,4096.0,1399.8683277850864,13.535190390000935,"[9, 3, 2, 6, 8, 0, 7, 5, 1, 4]",10,4096,4
33,0.0,1089.570732636581,13.795330496999668,"[6, 2, 9, 7, 4, 0, 5, 3, 8, 1]",10,4096,5
34,2.0,1155.3307952982814,13.797704754000733,"[6, 2, 0, 7, 4, 9, 5, 3, 8, 1]",10,4096,5
35,4096.0,1399.8683277850866,18.8328587420001,"[6, 2, 3, 9, 4, 1, 5, 7, 0, 8]",10,4096,5
36,0.0,1097.0244038886028,19.139692770000693,"[5, 1, 4, 0, 2, 7, 3, 8, 6, 9]",10,4096,6
37,2.0,1097.0244038886028,19.142553272999066,"[5, 1, 4, 0, 2, 7, 3, 8, 6, 9]",10,4096,6
38,4096.0,1399.8081577670855,25.014373534999322,"[5, 7, 0, 8, 4, 9, 3, 2, 6, 1]",10,4096,6
39,0.0,1122.379648445922,25.320815078001033,"[0, 5, 1, 8, 4, 9, 6, 3, 2, 7]",10,4096,7
40,2.0,1122.379648445922,25.32402596400061,"[0, 5, 1, 8, 4, 9, 6, 3, 2, 7]",10,4096,7
41,4096.0,1402.4121345847823,31.99106310999923,"[9, 8, 6, 2, 4, 1, 5, 7, 0, 3]",10,4096,7
42,0.0,857.7821949800364,32.3169070920012,"[1, 7, 3, 6, 8, 4, 2, 9, 5, 0]",10,4096,8
43,2.0,862.6873674967336,32.32070733400178,"[1, 7, 3, 4, 8, 6, 2, 9, 5, 0]",10,4096,8
44,4096.0,1414.434049253052,39.90814469000179,"[3, 0, 7, 5, 8, 9, 4, 1, 6, 2]",10,4096,8
45,0.0,1025.6573828245419,40.283636231000855,"[9, 8, 3, 2, 7, 6, 5, 0, 1, 4]",10,4096,9
46,2.0,1136.7192118794874,40.28796671600139,"[9, 5, 3, 2, 7, 6, 8, 0, 1, 4]",10,4096,9
47,4096.0,1386.6984996587166,48.98242216699873,"[9, 7, 0, 8, 6, 2, 3, 5, 1, 4]",10,4096,9
48,0.0,1271.0937473809854,49.38156526500097,"[6, 8, 2, 5, 4, 1, 7, 9, 3, 0]",10,4096,10
49,2.0,1271.0937473809854,49.38625219900132,"[6, 8, 2, 5, 4, 1, 7, 9, 3, 0]",10,4096,10
50,4096.0,1411.2879187826002,59.00468743199963,"[7, 5, 8, 2, 6, 1, 4, 9, 3, 0]",10,4096,10
51,0.0,1160.6880072990116,0.000170896000781795,"[5, 3, 8, 1, 2, 0, 6, 4, 9, 7]",20,4096,0
52,2.0,1222.191238024196,0.00048092100041685626,"[5, 1, 8, 3, 2, 0, 6, 4, 9, 7]",20,4096,0
53,4096.0,1390.6863239178597,1.075062652998895,"[5, 1, 6, 2, 3, 0, 8, 4, 9, 7]",20,4096,0
54,0.0,1075.0977486978893,1.497774665000179,"[1, 2, 9, 3, 4, 5, 8, 0, 6, 7]",20,4096,1
55,2.0,1153.6637332873654,1.4984885029989528,"[6, 2, 9, 3, 4, 5, 8, 0, 1, 7]",20,4096,1
56,4096.0,1393.0351866569606,3.413161330001458,"[5, 7, 0, 3, 2, 6, 8, 9, 4, 1]",20,4096,1
57,0.0,1201.160685731254,3.8560424349998357,"[0, 1, 4, 9, 7, 6, 3, 5, 8, 2]",20,4096,2
58,2.0,1201.160685731254,3.8570978269999614,"[0, 1, 4, 9, 7, 6, 3, 5, 8, 2]",20,4096,2
59,4096.0,1399.8683277850866,6.649408270001004,"[5, 7, 0, 8, 6, 2, 3, 9, 4, 1]",20,4096,2
60,0.0,861.1320122993889,7.121383991001494,"[7, 1, 2, 4, 8, 5, 0, 9, 3, 6]",20,4096,3
61,2.0,923.5424197171161,7.122926896998251,"[7, 1, 4, 2, 8, 5, 0, 9, 3, 6]",20,4096,3
62,4096.0,1397.2710839816887,10.744480435998412,"[3, 2, 6, 8, 5, 1, 4, 9, 7, 0]",20,4096,3
63,0.0,1221.1923528602772,11.252007998999034,"[0, 8, 3, 5, 2, 9, 7, 4, 1, 6]",20,4096,4
64,2.0,1261.626106173868,11.255189850999159,"[0, 8, 3, 5, 1, 9, 7, 4, 2, 6]",20,4096,4
65,4096.0,1399.8683277850864,15.768480222999642,"[9, 3, 2, 6, 8, 0, 7, 5, 1, 4]",20,4096,4
66,0.0,1089.570732636581,16.306200916998932,"[6, 2, 9, 7, 4, 0, 5, 3, 8, 1]",20,4096,5
67,2.0,1155.3307952982814,16.30872414500118,"[6, 2, 0, 7, 4, 9, 5, 3, 8, 1]",20,4096,5
68,4096.0,1399.8683277850866,21.61416814200129,"[6, 2, 3, 9, 4, 1, 5, 7, 0, 8]",20,4096,5
69,0.0,1097.0244038886028,22.152518680999492,"[5, 1, 4, 0, 2, 7, 3, 8, 6, 9]",20,4096,6
70,2.0,1097.0244038886028,22.15638246999879,"[5, 1, 4, 0, 2, 7, 3, 8, 6, 9]",20,4096,6
71,4096.0,1399.8081577670855,28.834340856999916,"[5, 7, 0, 8, 4, 9, 3, 2, 6, 1]",20,4096,6
72,0.0,1122.379648445922,29.395109766999667,"[0, 5, 1, 8, 4, 9, 6, 3, 2, 7]",20,4096,7
73,2.0,1122.379648445922,29.398193573000754,"[0, 5, 1, 8, 4, 9, 6, 3, 2, 7]",20,4096,7
74,4096.0,1402.4121345847823,36.35761251599979,"[9, 8, 6, 2, 4, 1, 5, 7, 0, 3]",20,4096,7
75,0.0,857.7821949800364,36.95223461400019,"[1, 7, 3, 6, 8, 4, 2, 9, 5, 0]",20,4096,8
76,2.0,862.6873674967336,36.95608808899851,"[1, 7, 3, 4, 8, 6, 2, 9, 5, 0]",20,4096,8
77,4096.0,1414.434049253052,45.21414837799966,"[3, 0, 7, 5, 8, 9, 4, 1, 6, 2]",20,4096,8
78,0.0,1025.6573828245419,45.85685129700141,"[9, 8, 3, 2, 7, 6, 5, 0, 1, 4]",20,4096,9
79,2.0,1136.7192118794874,45.86126103599963,"[9, 5, 3, 2, 7, 6, 8, 0, 1, 4]",20,4096,9
80,4096.0,1386.6984996587166,54.94028855400029,"[9, 7, 0, 8, 6, 2, 3, 5, 1, 4]",20,4096,9
81,0.0,1271.0937473809854,55.58082055200066,"[6, 8, 2, 5, 4, 1, 7, 9, 3, 0]",20,4096,10
82,2.0,1271.0937473809854,55.585539651001454,"[6, 8, 2, 5, 4, 1, 7, 9, 3, 0]",20,4096,10
83,4096.0,1411.2879187826002,65.2805805019998,"[7, 5, 8, 2, 6, 1, 4, 9, 3, 0]",20,4096,10
84,0.0,1192.906268646673,65.94549779799854,"[3, 4, 5, 8, 2, 0, 6, 9, 7, 1]",20,4096,11
85,2.0,1242.632585173574,65.95070482899973,"[3, 4, 5, 8, 0, 2, 6, 9, 7, 1]",20,4096,11
86,4096.0,1390.6863239178597,76.69698597399838,"[6, 1, 5, 7, 9, 4, 8, 0, 3, 2]",20,4096,11
87,0.0,947.3879773685974,77.39247597400026,"[3, 7, 4, 1, 0, 5, 9, 6, 8, 2]",20,4096,12
88,2.0,947.3879773685974,77.3980398019994,"[3, 7, 4, 1, 0, 5, 9, 6, 8, 2]",20,4096,12
89,4096.0,1399.8081577670857,88.88453695999851,"[3, 9, 4, 8, 0, 7, 5, 1, 6, 2]",20,4096,12
90,0.0,1187.9773731903297,89.60608836599931,"[2, 1, 4, 0, 8, 5, 6, 7, 9, 3]",20,4096,13
91,2.0,1187.9773731903297,89.6121320300008,"[2, 1, 4, 0, 8, 5, 6, 7, 9, 3]",20,4096,13
92,4096.0,1399.8683277850866,102.23582839699884,"[2, 3, 9, 4, 1, 5, 7, 0, 8, 6]",20,4096,13
93,0.0,1227.966574306709,102.99842963600167,"[8, 4, 5, 6, 9, 7, 2, 3, 1, 0]",20,4096,14
94,2.0,1227.966574306709,103.00473869900088,"[8, 4, 5, 6, 9, 7, 2, 3, 1, 0]",20,4096,14
95,4096.0,1414.4340492530519,116.22906987500028,"[5, 7, 0, 3, 2, 6, 1, 4, 9, 8]",20,4096,14
96,0.0,1263.10223111184,117.06399587000124,"[8, 2, 7, 5, 6, 9, 3, 0, 4, 1]",20,4096,15
97,2.0,1359.4809179937956,117.070930124999,"[8, 5, 7, 2, 6, 9, 3, 0, 4, 1]",20,4096,15
98,4096.0,1414.4340492530519,131.04979609699876,"[7, 5, 8, 9, 4, 1, 6, 2, 3, 0]",20,4096,15
99,0.0,891.6855333500002,131.8445320739993,"[9, 1, 2, 0, 5, 8, 7, 6, 4, 3]",20,4096,16
100,2.0,1012.371458746438,131.8521949140013,"[4, 1, 2, 0, 5, 8, 6, 7, 9, 3]",20,4096,16
101,4096.0,1411.2879187826004,146.8432245139993,"[3, 0, 7, 5, 8, 2, 6, 1, 4, 9]",20,4096,16
102,0.0,999.0600697479607,147.6498054779986,"[7, 6, 9, 0, 4, 5, 2, 1, 3, 8]",20,4096,17
103,2.0,1177.604250790238,147.65754850400117,"[9, 6, 7, 0, 4, 5, 2, 1, 3, 8]",20,4096,17
104,4096.0,1414.4340492530519,163.7136064080005,"[4, 9, 8, 5, 7, 0, 3, 2, 6, 1]",20,4096,17
105,0.0,1244.1692840318792,164.5381821919982,"[2, 8, 3, 6, 0, 1, 4, 9, 7, 5]",20,4096,18
106,2.0,1244.1692840318792,164.54616597999848,"[2, 8, 3, 6, 0, 1, 4, 9, 7, 5]",20,4096,18
107,4096.0,1411.2879187826004,180.73241063000023,"[8, 2, 6, 1, 4, 9, 3, 0, 7, 5]",20,4096,18
108,0.0,1159.5914172006526,181.56481345000066,"[3, 7, 1, 4, 5, 2, 9, 8, 6, 0]",20,4096,19
109,2.0,1159.5914172006526,181.57323292599904,"[3, 7, 1, 4, 5, 2, 9, 8, 6, 0]",20,4096,19
110,4096.0,1393.547361776808,198.76208825499998,"[9, 4, 2, 3, 0, 7, 5, 1, 6, 8]",20,4096,19
111,0.0,1158.515140413283,199.63028881799983,"[4, 0, 2, 9, 7, 6, 1, 8, 3, 5]",20,4096,20
112,2.0,1278.9848108789906,199.6396700840014,"[4, 0, 7, 9, 2, 6, 1, 8, 3, 5]",20,4096,20
113,4096.0,1402.4121345847823,217.71185913999943,"[3, 9, 8, 6, 2, 4, 1, 5, 7, 0]",20,4096,20
