,Iteration,Time,Fitness,Temperature,max_iters
0,0,8.439700104645453e-05,1222.191238024196,1,4096
1,1,0.0003347169986227527,1222.191238024196,1,4096
2,2,0.0004258640001353342,1222.191238024196,1,4096
3,3,0.003170487001625588,1234.6094481050134,1,4096
4,4,0.0032883669991861098,1234.6094481050134,1,4096
5,5,0.0033720350002113264,1234.6094481050134,1,4096
6,6,0.0034526039999036584,1234.6094481050134,1,4096
7,7,0.00359453200144344,1234.6094481050134,1,4096
8,8,0.0037111960009497125,1234.6094481050134,1,4096
9,9,0.003789924998272909,1234.6094481050134,1,4096
10,10,0.003867360999720404,1234.6094481050134,1,4096
11,11,0.003943220999644836,1274.3564930333368,1,4096
12,12,0.004043733999424148,1274.3564930333368,1,4096
13,13,0.004118750999623444,1274.3564930333368,1,4096
14,14,0.004194097000436159,1274.3564930333368,1,4096
15,15,0.004268990000127815,1310.0602593817841,1,4096
16,16,0.004368828998849494,1310.0602593817841,1,4096
17,17,0.004443800000444753,1310.0602593817841,1,4096
18,18,0.004518982001172844,1310.0602593817841,1,4096
19,19,0.004593906000081915,1310.0602593817841,1,4096
20,20,0.00466836399937165,1310.0602593817841,1,4096
21,21,0.004742282999359304,1310.0602593817841,1,4096
22,22,0.004816172000573715,1310.0602593817841,1,4096
23,23,0.004889766001724638,1310.0602593817841,1,4096
24,24,0.00496329700035858,1310.0602593817841,1,4096
25,25,0.0050374279999232385,1310.0602593817841,1,4096
26,26,0.005111542999657104,1310.0602593817841,1,4096
27,27,0.005186033999052597,1310.0602593817841,1,4096
28,28,0.005261171998427017,1310.0602593817841,1,4096
29,29,0.005335745998308994,1310.0602593817841,1,4096
30,30,0.005410904999735067,1310.0602593817841,1,4096
31,31,0.00548579200039967,1310.0602593817841,1,4096
32,32,0.005560510999202961,1310.0602593817841,1,4096
33,33,0.00563473800139036,1310.0602593817841,1,4096
34,34,0.005709453998861136,1310.0602593817841,1,4096
35,35,0.005784252000012202,1310.0602593817841,1,4096
36,36,0.00585864499953459,1310.0602593817841,1,4096
37,37,0.00593321600172203,1310.0602593817841,1,4096
38,38,0.006008906999340979,1310.0602593817841,1,4096
39,39,0.006084287000703625,1310.0602593817841,1,4096
40,40,0.006159892000141554,1310.0602593817841,1,4096
41,41,0.0062353180001082364,1365.9848568357954,1,4096
42,42,0.0063364759989781305,1365.9848568357954,1,4096
43,43,0.006411357000615681,1365.9848568357954,1,4096
44,44,0.006488167000497924,1365.9848568357954,1,4096
45,45,0.006564636998518836,1365.9848568357954,1,4096
46,46,0.006640766001510201,1365.9848568357954,1,4096
47,47,0.006716423999023391,1365.9848568357954,1,4096
48,48,0.006792126998334425,1365.9848568357954,1,4096
49,49,0.0068678159987030085,1365.9848568357954,1,4096
50,50,0.006943101998331258,1365.9848568357954,1,4096
51,51,0.007018009000603342,1365.9848568357954,1,4096
52,52,0.007093137999618193,1365.9848568357954,1,4096
53,53,0.007168315001763403,1365.9848568357954,1,4096
54,54,0.007243487001687754,1365.9848568357954,1,4096
55,55,0.007318939999095164,1365.9848568357954,1,4096
56,56,0.007395289001578931,1365.9848568357954,1,4096
57,57,0.007471198998246109,1365.9848568357954,1,4096
58,58,0.0075856820003536996,1365.9848568357954,1,4096
59,59,0.007680553000682266,1365.9848568357954,1,4096
60,60,0.007757414001389407,1365.9848568357954,1,4096
61,61,0.007833202998881461,1365.9848568357954,1,4096
62,62,0.00790865599992685,1365.9848568357954,1,4096
63,63,0.007984612999280216,1365.9848568357954,1,4096
64,64,0.008060306001425488,1365.9848568357954,1,4096
65,65,0.008136480999382911,1365.9848568357954,1,4096
66,66,0.00821234899922274,1365.9848568357954,1,4096
67,67,0.00828804499906255,1365.9848568357954,1,4096
68,68,0.008363574001123197,1365.9848568357954,1,4096
69,69,0.008439238001301419,1365.9848568357954,1,4096
70,70,0.008515663001162466,1365.9848568357954,1,4096
71,71,0.0085916569987603,1365.9848568357954,1,4096
72,72,0.008667991001857445,1365.9848568357954,1,4096
73,73,0.008745637998799793,1365.9848568357954,1,4096
74,74,0.00882180600092397,1365.9848568357954,1,4096
75,75,0.008898512998712249,1365.9848568357954,1,4096
76,76,0.008975090000603814,1365.9848568357954,1,4096
77,77,0.009051044999068836,1365.9848568357954,1,4096
78,78,0.009127870998781873,1365.9848568357954,1,4096
79,79,0.009204119000060018,1365.9848568357954,1,4096
80,80,0.00928080900121131,1365.9848568357954,1,4096
81,81,0.009356855000078212,1365.9848568357954,1,4096
82,82,0.009434886000235565,1378.5079352340688,1,4096
83,83,0.009537049001664855,1378.5079352340688,1,4096
84,84,0.00961443200139911,1378.5079352340688,1,4096
85,85,0.009691808001662139,1378.5079352340688,1,4096
86,86,0.0097692029994505,1378.5079352340688,1,4096
87,87,0.009846256001765141,1378.5079352340688,1,4096
88,88,0.009926958999130875,1378.5079352340688,1,4096
89,89,0.010022153001045808,1378.5079352340688,1,4096
90,90,0.010102028001711005,1378.5079352340688,1,4096
91,91,0.010181762001593597,1378.5079352340688,1,4096
92,92,0.010262969000905287,1385.3410763621944,1,4096
93,93,0.010368978000769857,1385.3410763621944,1,4096
94,94,0.010450566998770228,1385.3410763621944,1,4096
95,95,0.010530969000683399,1385.3410763621944,1,4096
96,96,0.010614365000947146,1385.3410763621944,1,4096
97,97,0.01069606099918019,1385.3410763621944,1,4096
98,98,0.010779265001474414,1385.3410763621944,1,4096
99,99,0.010859884998353664,1385.3410763621944,1,4096
100,100,0.010944712001219159,1385.3410763621944,1,4096
101,101,0.011025108000467299,1385.3410763621944,1,4096
