,Iteration,Time,Fitness,Temperature,max_iters
0,0,8.25729985081125e-05,465.24964390037115,1,4096
1,1,0.0002989530003105756,465.24964390037115,1,4096
2,2,0.0003800960002990905,465.24964390037115,1,4096
3,3,0.0031188190005195793,465.24964390037115,1,4096
4,4,0.0032019389982451685,465.24964390037115,1,4096
5,5,0.0032810560005600564,465.24964390037115,1,4096
6,6,0.003355772998475004,465.24964390037115,1,4096
7,7,0.00342856199858943,465.24964390037115,1,4096
8,8,0.003499026999634225,465.24964390037115,1,4096
9,9,0.003569905999029288,465.24964390037115,1,4096
10,10,0.0036400019998836797,465.24964390037115,1,4096
11,11,0.0037091419981152285,465.24964390037115,1,4096
12,12,0.0037790299975313246,465.24964390037115,1,4096
13,13,0.003848407999612391,465.24964390037115,1,4096
14,14,0.003917795998859219,465.24964390037115,1,4096
15,15,0.003986776999227004,465.24964390037115,1,4096
16,16,0.004055970999615965,465.24964390037115,1,4096
17,17,0.004125925999687752,465.24964390037115,1,4096
18,18,0.004195857000013348,465.24964390037115,1,4096
19,19,0.0042648779999581166,465.24964390037115,1,4096
20,20,0.004333893997682026,465.24964390037115,1,4096
21,21,0.004402655999001581,465.24964390037115,1,4096
22,22,0.004472001997783082,465.24964390037115,1,4096
23,23,0.004541358997812495,465.24964390037115,1,4096
24,24,0.004610380998201435,465.24964390037115,1,4096
25,25,0.004757163998874603,465.24964390037115,1,4096
26,26,0.004827696000575088,465.24964390037115,1,4096
27,27,0.004896818998531671,465.24964390037115,1,4096
28,28,0.004965836997143924,465.24964390037115,1,4096
29,29,0.005034669997257879,465.24964390037115,1,4096
30,30,0.005102807997900527,465.24964390037115,1,4096
31,31,0.005171218999748817,465.24964390037115,1,4096
32,32,0.005240466998657212,465.24964390037115,1,4096
33,33,0.005309955999109661,465.24964390037115,1,4096
34,34,0.00537914400047157,465.24964390037115,1,4096
35,35,0.005448807998618577,465.24964390037115,1,4096
36,36,0.005519308000657475,465.24964390037115,1,4096
37,37,0.00558864199774689,465.24964390037115,1,4096
38,38,0.005657751000399003,465.24964390037115,1,4096
39,39,0.005726905998017173,465.24964390037115,1,4096
40,40,0.005796548997750506,465.24964390037115,1,4096
41,41,0.00586531999942963,465.24964390037115,1,4096
42,42,0.005933881999226287,465.24964390037115,1,4096
43,43,0.006002463000186253,465.24964390037115,1,4096
44,44,0.006071096999221481,465.24964390037115,1,4096
45,45,0.0061408349974954035,465.24964390037115,1,4096
46,46,0.006210054998518899,465.24964390037115,1,4096
47,47,0.006294006998359691,465.24964390037115,1,4096
48,48,0.006364757999108406,465.24964390037115,1,4096
49,49,0.006433865997678367,465.24964390037115,1,4096
50,50,0.006502979998913361,465.24964390037115,1,4096
51,51,0.006572278998646652,465.24964390037115,1,4096
52,52,0.006641369000135455,465.24964390037115,1,4096
53,53,0.006710588997520972,465.24964390037115,1,4096
54,54,0.006779839997761883,465.24964390037115,1,4096
55,55,0.00684945700049866,465.24964390037115,1,4096
56,56,0.006919003997609252,465.24964390037115,1,4096
57,57,0.006988844997977139,465.24964390037115,1,4096
58,58,0.00706195599923376,465.24964390037115,1,4096
59,59,0.007161778998124646,465.24964390037115,1,4096
60,60,0.007235793000290869,465.24964390037115,1,4096
61,61,0.007306255000003148,465.24964390037115,1,4096
62,62,0.007376513000053819,465.24964390037115,1,4096
63,63,0.007446747997164493,465.24964390037115,1,4096
64,64,0.007517187998018926,465.24964390037115,1,4096
65,65,0.007587190997583093,465.24964390037115,1,4096
66,66,0.007656600999325747,465.24964390037115,1,4096
67,67,0.007725947998551419,465.24964390037115,1,4096
68,68,0.007795908997650258,465.24964390037115,1,4096
69,69,0.007866055999329546,465.24964390037115,1,4096
70,70,0.007937053000205196,465.24964390037115,1,4096
71,71,0.008007666998310015,465.24964390037115,1,4096
72,72,0.008079285998974228,465.24964390037115,1,4096
73,73,0.00815127599707921,465.24964390037115,1,4096
74,74,0.008222570999350864,465.24964390037115,1,4096
75,75,0.008292893999168882,465.24964390037115,1,4096
76,76,0.008363373999600299,465.24964390037115,1,4096
77,77,0.008433504997810815,465.24964390037115,1,4096
78,78,0.008503742999891983,465.24964390037115,1,4096
79,79,0.008573952000006102,465.24964390037115,1,4096
80,80,0.00864838299821713,465.24964390037115,1,4096
81,81,0.008791480999207124,465.24964390037115,1,4096
82,82,0.008862794999004109,465.24964390037115,1,4096
83,83,0.008933872999477899,465.24964390037115,1,4096
84,84,0.009004919997096295,465.24964390037115,1,4096
85,85,0.009075330999621656,465.24964390037115,1,4096
86,86,0.009145820000412641,465.24964390037115,1,4096
87,87,0.009216416998242494,465.24964390037115,1,4096
88,88,0.009287161999964155,465.24964390037115,1,4096
89,89,0.00935923399811145,465.24964390037115,1,4096
90,90,0.009431418999156449,465.24964390037115,1,4096
91,91,0.009502203000010923,465.24964390037115,1,4096
92,92,0.009572847997333156,465.24964390037115,1,4096
93,93,0.009644074998504948,465.24964390037115,1,4096
94,94,0.009715087999211391,465.24964390037115,1,4096
95,95,0.009786547998373862,465.24964390037115,1,4096
96,96,0.009858433997578686,465.24964390037115,1,4096
97,97,0.009930272997735301,465.24964390037115,1,4096
98,98,0.010001589998864802,465.24964390037115,1,4096
99,99,0.010072803997900337,465.24964390037115,1,4096
100,100,0.010144863997993525,465.24964390037115,1,4096
101,101,0.010215987000265159,465.24964390037115,1,4096
102,102,0.010287660999892978,465.24964390037115,1,4096
103,103,0.010359553998569027,465.24964390037115,1,4096
104,104,0.010431541999423644,465.24964390037115,1,4096
105,105,0.010503664998395834,465.24964390037115,1,4096
