,Iteration,Time,Fitness,Temperature,max_iters
235,235,0.013694376999410451,37.0,1,4096
236,236,0.013737010000113514,37.0,1,4096
237,237,0.013781028999801492,37.0,1,4096
238,238,0.013823876000060409,37.0,1,4096
239,239,0.013869886999600567,37.0,1,4096
240,240,0.013914354999542411,37.0,1,4096
241,241,0.013956972999949357,37.0,1,4096
242,242,0.014002537000123993,37.0,1,4096
243,243,0.014045629000065674,37.0,1,4096
244,244,0.014091330000155722,37.0,1,4096
245,245,0.014144656000098621,37.0,1,4096
246,246,0.014193044999956328,37.0,1,4096
247,247,0.014239383000131056,37.0,1,4096
248,248,0.014284770999438479,37.0,1,4096
249,249,0.014327242999570444,37.0,1,4096
250,250,0.014372165999702702,37.0,1,4096
251,251,0.014414888999453979,37.0,1,4096
252,252,0.014461500999459531,37.0,1,4096
253,253,0.014506581999739865,37.0,1,4096
254,254,0.014548993000062183,37.0,1,4096
255,255,0.014594930999919598,37.0,1,4096
256,256,0.014639306999924884,37.0,1,4096
257,257,0.014682510000056936,37.0,1,4096
258,258,0.014725869999892893,37.0,1,4096
259,259,0.014770441000109713,37.0,1,4096
260,260,0.014816844999586465,37.0,1,4096
261,261,0.01486110599944368,37.0,1,4096
262,262,0.014907681999829947,37.0,1,4096
263,263,0.01495270800023718,37.0,1,4096
264,264,0.014997856999798387,37.0,1,4096
265,265,0.015041650999592093,37.0,1,4096
266,266,0.015088381999703415,37.0,1,4096
267,267,0.015132778999941365,37.0,1,4096
268,268,0.015176181999777327,37.0,1,4096
269,269,0.015221591000226908,37.0,1,4096
270,270,0.01526606700008415,37.0,1,4096
271,271,0.01531261599939171,37.0,1,4096
272,272,0.015357204999418173,37.0,1,4096
273,273,0.015401833999931114,37.0,1,4096
274,274,0.015447236999534653,37.0,1,4096
275,275,0.015495001999624947,37.0,1,4096
276,276,0.01553941499969369,37.0,1,4096
277,277,0.015585486999952991,37.0,1,4096
278,278,0.01562941999964096,37.0,1,4096
279,279,0.015675988999646506,37.0,1,4096
280,280,0.01572410900007526,37.0,1,4096
281,281,0.015771663999657903,37.0,1,4096
282,282,0.015819551999811665,37.0,1,4096
283,283,0.01586473399947863,37.0,1,4096
284,284,0.01591115599967452,37.0,1,4096
285,285,0.01595856299991283,37.0,1,4096
286,286,0.016006374999960826,37.0,1,4096
287,287,0.016054005000114557,37.0,1,4096
288,288,0.016100859000289347,37.0,1,4096
289,289,0.01614709200021025,37.0,1,4096
290,290,0.016191509000236692,37.0,1,4096
291,291,0.016236036999544012,37.0,1,4096
292,292,0.016281150999930105,37.0,1,4096
293,293,0.01632541700018919,37.0,1,4096
294,294,0.016373261999433453,37.0,1,4096
295,295,0.016417859999819484,37.0,1,4096
296,296,0.016463009999824862,37.0,1,4096
297,297,0.016510551999999734,37.0,1,4096
298,298,0.016555201999835845,37.0,1,4096
299,299,0.016602693000095314,37.0,1,4096
300,300,0.0166501559997414,37.0,1,4096
301,301,0.016695237000021734,37.0,1,4096
302,302,0.01674315599939291,37.0,1,4096
303,303,0.01678825299950404,37.0,1,4096
304,304,0.016833789999509463,37.0,1,4096
305,305,0.016880469000170706,37.0,1,4096
306,306,0.016926538999541663,37.0,1,4096
307,307,0.016973847999906866,37.0,1,4096
308,308,0.017020184999637422,37.0,1,4096
309,309,0.017067234999558423,37.0,1,4096
310,310,0.01711655300005077,37.0,1,4096
311,311,0.017162723000183178,37.0,1,4096
312,312,0.01725338100004592,37.0,1,4096
313,313,0.01733939299992926,37.0,1,4096
314,314,0.017386106999765616,37.0,1,4096
315,315,0.017431192999538325,37.0,1,4096
316,316,0.017477972000051523,37.0,1,4096
317,317,0.017526812000141945,37.0,1,4096
318,318,0.017575447000126587,37.0,1,4096
319,319,0.017624149999392102,37.0,1,4096
320,320,0.01767824800026574,37.0,1,4096
321,321,0.01772583499950997,37.0,1,4096
322,322,0.017772301000150037,37.0,1,4096
323,323,0.017818716999499884,37.0,1,4096
324,324,0.01786509300018224,37.0,1,4096
325,325,0.017914895999638247,37.0,1,4096
326,326,0.01796376699985558,37.0,1,4096
327,327,0.018012536999776785,37.0,1,4096
328,328,0.01805951999995159,37.0,1,4096
329,329,0.018106769000041822,37.0,1,4096
330,330,0.01815506699949765,37.0,1,4096
331,331,0.018202241999460966,37.0,1,4096
332,332,0.01824801499969908,37.0,1,4096
333,333,0.018297255999641493,37.0,1,4096
334,334,0.018345495000176015,37.0,1,4096
335,335,0.01839241299967398,37.0,1,4096
336,336,0.0184388259995103,37.0,1,4096
337,337,0.01848545099983312,37.0,1,4096
338,338,0.01853281799958495,37.0,1,4096
339,339,0.01857823099999223,37.0,1,4096
340,340,0.018624186999659287,37.0,1,4096
341,341,0.01867022199985513,37.0,1,4096
342,342,0.01871964099973411,37.0,1,4096
343,343,0.018765867999718466,37.0,1,4096
344,344,0.0188126769999144,37.0,1,4096
345,345,0.018858200000067882,37.0,1,4096
346,346,0.018903528999544505,37.0,1,4096
347,347,0.018951713000205928,37.0,1,4096
348,348,0.018999265000275045,37.0,1,4096
349,349,0.019045659999392228,37.0,1,4096
350,350,0.01909309300026507,37.0,1,4096
351,351,0.01914367500012304,37.0,1,4096
352,352,0.019196540999473655,37.0,1,4096
353,353,0.019250260000262642,37.0,1,4096
354,354,0.01929846399980306,37.0,1,4096
355,355,0.019347802000083902,37.0,1,4096
356,356,0.019394875999751093,37.0,1,4096
357,357,0.01944316200024332,37.0,1,4096
358,358,0.01949099400007981,37.0,1,4096
359,359,0.019537448999471962,37.0,1,4096
360,360,0.019585564999943017,37.0,1,4096
361,361,0.01963281400003325,37.0,1,4096
362,362,0.019679780999467766,37.0,1,4096
363,363,0.019726917000298272,37.0,1,4096
364,364,0.019775834000029135,37.0,1,4096
365,365,0.019824298999992607,37.0,1,4096
366,366,0.01987501199982944,37.0,1,4096
367,367,0.019923435000237077,37.0,1,4096
368,368,0.019972217000031378,37.0,1,4096
369,369,0.020022398000037356,37.0,1,4096
370,370,0.020071079999979702,37.0,1,4096
371,371,0.020118182000260276,37.0,1,4096
372,372,0.02016819199980091,37.0,1,4096
373,373,0.020215689999531605,37.0,1,4096
374,374,0.020266878999791516,37.0,1,4096
375,375,0.02031657699990319,37.0,1,4096
376,376,0.020363067999824125,37.0,1,4096
377,377,0.02041368699974555,37.0,1,4096
378,378,0.020463038999878336,37.0,1,4096
379,379,0.020510890999503317,37.0,1,4096
380,380,0.020557834999635816,37.0,1,4096
381,381,0.020608505999916815,37.0,1,4096
382,382,0.02065800499985926,37.0,1,4096
383,383,0.020708070999717165,37.0,1,4096
384,384,0.020759426999575226,37.0,1,4096
385,385,0.020808520000173303,37.0,1,4096
386,386,0.020855570000094303,37.0,1,4096
387,387,0.020906451999508135,37.0,1,4096
388,388,0.020957685000212223,37.0,1,4096
389,389,0.021005820999562275,37.0,1,4096
390,390,0.02105456499975844,37.0,1,4096
391,391,0.021102984999743057,37.0,1,4096
392,392,0.021153824999601056,37.0,1,4096
393,393,0.021254063999549544,37.0,1,4096
394,394,0.02132353399974818,37.0,1,4096
395,395,0.02137407699956384,37.0,1,4096
396,396,0.021422169000288704,37.0,1,4096
397,397,0.021470445999511867,37.0,1,4096
398,398,0.021523421999518177,37.0,1,4096
399,399,0.021575664999545552,37.0,1,4096
400,400,0.021625425999445724,37.0,1,4096
401,401,0.02167382199968415,37.0,1,4096
402,402,0.021720982999795524,37.0,1,4096
403,403,0.021770084999843675,37.0,1,4096
404,404,0.021820490000209247,37.0,1,4096
405,405,0.021871578999707708,37.0,1,4096
406,406,0.02192194599956565,37.0,1,4096
407,407,0.021971774000121513,37.0,1,4096
408,408,0.022020456999598537,37.0,1,4096
409,409,0.02207244700002775,37.0,1,4096
410,410,0.022123443999589654,37.0,1,4096
411,411,0.02217522499995539,37.0,1,4096
