,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
227,227,2.114624840000033,465.2496439003712,False,10,0.25,4096
228,228,2.123904610001773,465.2496439003712,False,10,0.25,4096
229,229,2.1331487839997862,465.2496439003712,False,10,0.25,4096
230,230,2.142319906000921,465.2496439003712,False,10,0.25,4096
231,231,2.151557869001408,465.2496439003712,False,10,0.25,4096
232,232,2.160804488001304,465.2496439003712,False,10,0.25,4096
233,233,2.169980642000155,465.2496439003712,False,10,0.25,4096
234,234,2.1791752810022444,465.2496439003712,False,10,0.25,4096
235,235,2.188431660000788,465.2496439003712,False,10,0.25,4096
236,236,2.197660158999497,465.2496439003712,False,10,0.25,4096
237,237,2.206852726001671,465.2496439003712,False,10,0.25,4096
238,238,2.216129014002945,465.2496439003712,False,10,0.25,4096
239,239,2.2254064560002007,465.2496439003712,False,10,0.25,4096
240,240,2.2345835420019284,465.2496439003712,False,10,0.25,4096
241,241,2.2438293890008936,465.2496439003712,False,10,0.25,4096
242,242,2.253041863001272,465.2496439003712,False,10,0.25,4096
243,243,2.2622158320009476,465.2496439003712,False,10,0.25,4096
244,244,2.271404043000075,465.2496439003712,False,10,0.25,4096
245,245,2.281005250002636,465.2496439003712,False,10,0.25,4096
246,246,2.290264434002893,465.2496439003712,False,10,0.25,4096
247,247,2.299674371002766,465.2496439003712,False,10,0.25,4096
248,248,2.3089380689998507,465.2496439003712,False,10,0.25,4096
249,249,2.3181337349997193,465.2496439003712,False,10,0.25,4096
250,250,2.327330588002951,465.2496439003712,False,10,0.25,4096
251,251,2.3365479510030127,465.2496439003712,False,10,0.25,4096
252,252,2.3457491629997094,465.2496439003712,False,10,0.25,4096
253,253,2.354913323000801,465.2496439003712,False,10,0.25,4096
254,254,2.364144318002218,465.2496439003712,False,10,0.25,4096
255,255,2.373326218003058,465.2496439003712,False,10,0.25,4096
256,256,2.3825141100023757,465.2496439003712,False,10,0.25,4096
257,257,2.3917013210011646,465.2496439003712,False,10,0.25,4096
258,258,2.4009921249999024,465.2496439003712,False,10,0.25,4096
259,259,2.4101887659999193,465.2496439003712,False,10,0.25,4096
260,260,2.419364792000124,465.2496439003712,False,10,0.25,4096
261,261,2.428611251001712,465.2496439003712,False,10,0.25,4096
262,262,2.4378379120025784,465.2496439003712,False,10,0.25,4096
263,263,2.4469598329997098,465.2496439003712,False,10,0.25,4096
264,264,2.4564511220014538,465.2496439003712,False,10,0.25,4096
265,265,2.465727621001861,465.2496439003712,False,10,0.25,4096
266,266,2.4749087810014316,465.2496439003712,False,10,0.25,4096
267,267,2.484135143000458,465.2496439003712,False,10,0.25,4096
268,268,2.4933441640023375,465.2496439003712,False,10,0.25,4096
269,269,2.502629614002217,465.2496439003712,False,10,0.25,4096
270,270,2.5118157750002865,465.2496439003712,False,10,0.25,4096
271,271,2.5210614669995266,465.2496439003712,False,10,0.25,4096
272,272,2.530224868001824,465.2496439003712,False,10,0.25,4096
273,273,2.5394024470006116,465.2496439003712,False,10,0.25,4096
274,274,2.548650071999873,465.2496439003712,False,10,0.25,4096
275,275,2.5578364510001848,465.2496439003712,False,10,0.25,4096
276,276,2.5671078480008873,465.2496439003712,False,10,0.25,4096
277,277,2.57641995800077,465.2496439003712,False,10,0.25,4096
278,278,2.5856668850028655,465.2496439003712,False,10,0.25,4096
279,279,2.5949042230022314,465.2496439003712,False,10,0.25,4096
280,280,2.6042323149995354,465.2496439003712,False,10,0.25,4096
281,281,2.6134581210026226,465.2496439003712,False,10,0.25,4096
282,282,2.6226918890024535,465.2496439003712,False,10,0.25,4096
283,283,2.6320221530004346,465.2496439003712,False,10,0.25,4096
284,284,2.6412437640028656,465.2496439003712,False,10,0.25,4096
285,285,2.6505122740018123,465.2496439003712,False,10,0.25,4096
286,286,2.6598177590021805,465.2496439003712,False,10,0.25,4096
287,287,2.6691364090002025,465.2496439003712,False,10,0.25,4096
288,288,2.678401274999487,465.2496439003712,False,10,0.25,4096
289,289,2.6876749380026013,465.2496439003712,False,10,0.25,4096
290,290,2.697021591000521,465.2496439003712,False,10,0.25,4096
291,291,2.7062412070008577,465.2496439003712,False,10,0.25,4096
292,292,2.715462807002041,465.2496439003712,False,10,0.25,4096
293,293,2.724760782002704,465.2496439003712,False,10,0.25,4096
294,294,2.7339977789997647,465.2496439003712,False,10,0.25,4096
295,295,2.7432329280018166,465.2496439003712,False,10,0.25,4096
296,296,2.752541484001995,465.2496439003712,False,10,0.25,4096
297,297,2.7617816000019957,465.2496439003712,False,10,0.25,4096
298,298,2.7710157870023977,465.2496439003712,False,10,0.25,4096
299,299,2.7806161740008974,465.2496439003712,False,10,0.25,4096
300,300,2.7898776210022334,465.2496439003712,False,10,0.25,4096
301,301,2.7993059500004165,465.2496439003712,False,10,0.25,4096
302,302,2.8086072389996843,465.2496439003712,False,10,0.25,4096
303,303,2.8178229900004226,465.2496439003712,False,10,0.25,4096
304,304,2.827075102002709,465.2496439003712,False,10,0.25,4096
305,305,2.836341354999604,465.2496439003712,False,10,0.25,4096
306,306,2.845565212999645,465.2496439003712,False,10,0.25,4096
307,307,2.854816588001995,465.2496439003712,False,10,0.25,4096
308,308,2.8640960440025083,465.2496439003712,False,10,0.25,4096
309,309,2.8733363470018958,465.2496439003712,False,10,0.25,4096
310,310,2.882570724999823,465.2496439003712,False,10,0.25,4096
311,311,2.8918639800031087,465.2496439003712,False,10,0.25,4096
312,312,2.9010655359998054,465.2496439003712,False,10,0.25,4096
313,313,2.910300596002344,465.2496439003712,False,10,0.25,4096
314,314,2.9195130830012204,465.2496439003712,False,10,0.25,4096
315,315,2.9288085930020316,465.2496439003712,False,10,0.25,4096
316,316,2.9381433030030166,465.2496439003712,False,10,0.25,4096
317,317,2.947339815000305,465.2496439003712,False,10,0.25,4096
318,318,2.956630150001729,465.2496439003712,False,10,0.25,4096
319,319,2.965863151999656,465.2496439003712,False,10,0.25,4096
320,320,2.9751015590009047,465.2496439003712,False,10,0.25,4096
321,321,2.9843955320029636,465.2496439003712,False,10,0.25,4096
322,322,2.9935332990025927,465.2496439003712,False,10,0.25,4096
323,323,3.002727312003117,465.2496439003712,False,10,0.25,4096
324,324,3.011985845001618,465.2496439003712,False,10,0.25,4096
325,325,3.0211909050012764,465.2496439003712,False,10,0.25,4096
326,326,3.0303825219998544,465.2496439003712,False,10,0.25,4096
327,327,3.03957183500097,465.2496439003712,False,10,0.25,4096
328,328,3.0488499900020543,465.2496439003712,False,10,0.25,4096
329,329,3.0580289589997847,465.2496439003712,False,10,0.25,4096
330,330,3.067326327000046,465.2496439003712,False,10,0.25,4096
331,331,3.076584828002524,465.2496439003712,False,10,0.25,4096
332,332,3.0857783620012924,465.2496439003712,False,10,0.25,4096
333,333,3.0950878900002863,465.2496439003712,False,10,0.25,4096
334,334,3.104380201002641,465.2496439003712,False,10,0.25,4096
335,335,3.1135971910007356,465.2496439003712,False,10,0.25,4096
336,336,3.122787585001788,465.2496439003712,False,10,0.25,4096
337,337,3.1320464960008394,465.2496439003712,False,10,0.25,4096
338,338,3.1412258820018906,465.2496439003712,False,10,0.25,4096
339,339,3.150380959999893,465.2496439003712,False,10,0.25,4096
340,340,3.159512316000473,465.2496439003712,False,10,0.25,4096
341,341,3.168725252002332,465.2496439003712,False,10,0.25,4096
342,342,3.1779057900021144,465.2496439003712,False,10,0.25,4096
343,343,3.1870846320016426,465.2496439003712,False,10,0.25,4096
344,344,3.1963751610019244,465.2496439003712,False,10,0.25,4096
345,345,3.2055305520007096,465.2496439003712,False,10,0.25,4096
346,346,3.214719016003073,465.2496439003712,False,10,0.25,4096
347,347,3.224080654003046,465.2496439003712,False,10,0.25,4096
348,348,3.233323538002878,465.2496439003712,False,10,0.25,4096
349,349,3.2425698440019914,465.2496439003712,False,10,0.25,4096
350,350,3.2518630570011737,465.2496439003712,False,10,0.25,4096
351,351,3.261099973002274,465.2496439003712,False,10,0.25,4096
352,352,3.2703849540012015,465.2496439003712,False,10,0.25,4096
353,353,3.280075429000135,465.2496439003712,False,10,0.25,4096
354,354,3.2892224850002094,465.2496439003712,False,10,0.25,4096
355,355,3.2986666280012287,465.2496439003712,False,10,0.25,4096
356,356,3.307918327001971,465.2496439003712,False,10,0.25,4096
357,357,3.317195301002357,465.2496439003712,False,10,0.25,4096
358,358,3.3264379169995664,465.2496439003712,False,10,0.25,4096
359,359,3.3356343870000273,465.2496439003712,False,10,0.25,4096
360,360,3.3448945990021457,465.2496439003712,False,10,0.25,4096
361,361,3.354141936000815,465.2496439003712,False,10,0.25,4096
362,362,3.3633705169995665,465.2496439003712,False,10,0.25,4096
363,363,3.372647700001835,465.2496439003712,False,10,0.25,4096
364,364,3.381890385000588,465.2496439003712,False,10,0.25,4096
365,365,3.3911140939999314,465.2496439003712,False,10,0.25,4096
366,366,3.4003891900028975,465.2496439003712,False,10,0.25,4096
367,367,3.4096387820027303,465.2496439003712,False,10,0.25,4096
368,368,3.4188856560031127,465.2496439003712,False,10,0.25,4096
369,369,3.428230022000207,465.2496439003712,False,10,0.25,4096
370,370,3.4374711090022174,465.2496439003712,False,10,0.25,4096
371,371,3.446704181002133,465.2496439003712,False,10,0.25,4096
372,372,3.4561339240026427,465.2496439003712,False,10,0.25,4096
373,373,3.4654040320019703,465.2496439003712,False,10,0.25,4096
374,374,3.4746665740021854,465.2496439003712,False,10,0.25,4096
375,375,3.4839736160029133,465.2496439003712,False,10,0.25,4096
376,376,3.4932518340028764,465.2496439003712,False,10,0.25,4096
377,377,3.502589210002043,465.2496439003712,False,10,0.25,4096
378,378,3.511882749000506,465.2496439003712,False,10,0.25,4096
379,379,3.5211261990007188,465.2496439003712,False,10,0.25,4096
380,380,3.5303677420015447,465.2496439003712,False,10,0.25,4096
381,381,3.53963090400066,465.2496439003712,False,10,0.25,4096
382,382,3.548975859001075,465.2496439003712,False,10,0.25,4096
383,383,3.558228895002685,465.2496439003712,False,10,0.25,4096
384,384,3.5675806649996957,465.2496439003712,False,10,0.25,4096
385,385,3.5768730680028966,465.2496439003712,False,10,0.25,4096
386,386,3.58612668600108,465.2496439003712,False,10,0.25,4096
387,387,3.5954100060007477,465.2496439003712,False,10,0.25,4096
388,388,3.6047883339997497,465.2496439003712,False,10,0.25,4096
389,389,3.61403863400119,465.2496439003712,False,10,0.25,4096
390,390,3.623321961000329,465.2496439003712,False,10,0.25,4096
391,391,3.6326928850030527,465.2496439003712,False,10,0.25,4096
392,392,3.6419656760008365,465.2496439003712,False,10,0.25,4096
393,393,3.651242957002978,465.2496439003712,False,10,0.25,4096
394,394,3.6606299949999084,465.2496439003712,False,10,0.25,4096
395,395,3.6699235510022845,465.2496439003712,False,10,0.25,4096
396,396,3.679230996000115,465.2496439003712,False,10,0.25,4096
397,397,3.6886236509999435,465.2496439003712,False,10,0.25,4096
398,398,3.697915726002975,465.2496439003712,False,10,0.25,4096
399,399,3.707217588002095,465.2496439003712,False,10,0.25,4096
400,400,3.716626808000001,465.2496439003712,False,10,0.25,4096
401,401,3.7259418350004125,465.2496439003712,False,10,0.25,4096
402,402,3.735229216003063,465.2496439003712,False,10,0.25,4096
403,403,3.7450833510010852,465.2496439003712,False,10,0.25,4096
404,404,3.754457301001821,465.2496439003712,False,10,0.25,4096
405,405,3.7638830920004693,465.2496439003712,False,10,0.25,4096
406,406,3.7732069110024895,465.2496439003712,False,10,0.25,4096
407,407,3.78285812300237,465.2496439003712,False,10,0.25,4096
408,408,3.792263889001333,465.2496439003712,False,10,0.25,4096
409,409,3.8017526590010675,465.2496439003712,False,10,0.25,4096
410,410,3.811078738002834,465.2496439003712,False,10,0.25,4096
411,411,3.820490260000952,465.2496439003712,False,10,0.25,4096
412,412,3.8298765830004413,465.2496439003712,False,10,0.25,4096
413,413,3.8393390550008917,465.2496439003712,False,10,0.25,4096
414,414,3.8489146040010382,465.2496439003712,False,10,0.25,4096
415,415,3.8584470310015604,465.2496439003712,False,10,0.25,4096
416,416,3.8678960880024533,465.2496439003712,False,10,0.25,4096
417,417,3.8773293800004467,465.2496439003712,False,10,0.25,4096
418,418,3.8867897930031177,465.2496439003712,False,10,0.25,4096
419,419,3.8963068230004865,465.2496439003712,False,10,0.25,4096
420,420,3.9057677820019308,465.2496439003712,False,10,0.25,4096
421,421,3.9152405640015786,465.2496439003712,False,10,0.25,4096
422,422,3.9247014169995964,465.2496439003712,False,10,0.25,4096
423,423,3.9341278280007828,465.2496439003712,False,10,0.25,4096
424,424,3.943394812002225,465.2496439003712,False,10,0.25,4096
425,425,3.9527010380006686,465.2496439003712,False,10,0.25,4096
426,426,3.962137657999847,465.2496439003712,False,10,0.25,4096
427,427,3.9713933120001457,465.2496439003712,False,10,0.25,4096
428,428,3.9806981770016137,465.2496439003712,False,10,0.25,4096
429,429,3.98993264100136,465.2496439003712,False,10,0.25,4096
430,430,3.9991860230002203,465.2496439003712,False,10,0.25,4096
431,431,4.008467675001157,465.2496439003712,False,10,0.25,4096
432,432,4.01771270700192,465.2496439003712,False,10,0.25,4096
433,433,4.0269638120007585,465.2496439003712,False,10,0.25,4096
434,434,4.036254501002986,465.2496439003712,False,10,0.25,4096
435,435,4.04549382100231,465.2496439003712,False,10,0.25,4096
436,436,4.054729228002543,465.2496439003712,False,10,0.25,4096
437,437,4.06405214500046,465.2496439003712,False,10,0.25,4096
